date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-10-21,13,29,13,484280,13
2025-10-22,12,23,15,603161,12
2025-10-23,23,50,27,1034530,22
2025-10-24,34,115,39,2118152,33
2025-10-25,43,147,44,2868532,42
2025-10-26,39,95,32,2246244,38
2025-10-27,19,51,22,1019253,19
2025-10-28,14,31,15,656100,14
2025-10-29,20,51,21,1298000,20
2025-10-30,11,26,18,684600,11
2025-10-31,29,68,28,1624901,29
2025-11-01,65,171,49,4301016,63
2025-11-02,46,129,39,3331234,46
2025-11-03,20,55,21,1081065,20
2025-11-04,17,39,18,794150,17
2025-11-05,15,38,17,898390,14
2025-11-06,21,47,25,957290,20
2025-11-07,36,95,30,3785073,36
2025-11-08,42,116,33,5814751,41
2025-11-09,40,115,30,5555335,38
2025-11-10,33,85,30,3859321,32
2025-11-11,23,69,25,2533700,23
2025-11-12,28,65,18,3292170,27
2025-11-13,43,121,38,4890424,43
2025-11-14,41,98,33,5205622,41
2025-11-15,48,140,43,6583445,48
2025-11-16,44,168,41,4903593,44
2025-11-17,38,85,32,4292645,38
2025-11-18,34,73,34,4115661,34
2025-11-19,23,55,24,2452800,23
2025-11-20,30,69,32,3522100,30
2025-11-21,51,151,45,6770384,51
2025-11-22,33,112,39,5422983,33
2025-11-23,58,161,49,6818419,58
2025-11-24,38,98,31,4225711,38
2025-11-25,24,60,26,2695740,24
2025-11-26,18,43,13,2300132,18
2025-11-27,38,103,37,4396348,37
2025-11-28,32,113,32,4354551,32
2025-11-29,48,152,44,6270959,48
2025-11-30,37,90,29,4214251,37
2025-12-01,26,81,28,3402482,26
2025-12-02,21,43,14,2308612,21
2025-12-03,17,39,13,2097780,16
2025-12-04,21,98,24,3293920,21
2025-12-05,37,122,30,4173461,37
2025-12-06,41,120,36,5670898,41
2025-12-07,31,79,29,4336284,30
2025-12-08,22,51,19,2696936,22
2025-12-09,13,38,17,2333920,13
2025-12-10,12,30,13,1349601,12
2025-12-11,12,39,17,1947200,12
2025-12-12,33,77,37,3811420,33
2025-12-13,34,105,36,5359251,34
2025-12-14,23,60,22,3297761,23
2025-12-15,14,31,13,1879644,14
2025-12-16,5,10,5,514200,5
2025-12-17,4,8,4,389400,4
2025-12-18,12,37,19,1400421,12
2025-12-19,26,78,31,3088050,26
2025-12-20,33,87,30,4627990,33
2025-12-21,18,43,22,2432265,18
2025-12-22,3,5,3,294900,3
2025-12-23,2,4,9,264400,2
2025-12-24,3,7,3,415360,3
2025-12-25,9,32,11,1054340,9
2025-12-26,25,79,30,3539110,25
2025-12-27,17,46,9,2691656,17
2025-12-28,41,129,38,6649763,41
2025-12-29,34,108,30,4634634,34
2025-12-30,24,55,15,3182362,20
2025-12-31,21,67,14,3138743,20
2026-01-01,12,48,13,1615103,12
2026-01-02,17,56,8,2957361,17
2026-01-03,18,36,12,2716004,15
2026-01-04,12,31,16,1278840,12
2026-01-05,2,4,2,367600,2
2026-01-06,4,10,4,356200,4
2026-01-07,0,0,0,0,0
2026-01-08,1,2,8,137600,1
2026-01-09,5,12,11,601200,5
2026-01-10,23,64,21,3945227,23
2026-01-11,20,57,17,2538161,19
2026-01-12,2,14,7,130000,2
2026-01-13,4,8,9,457320,4
2026-01-14,1,2,1,64200,1
2026-01-15,3,8,8,489500,3
2026-01-16,3,6,3,275100,3
2026-01-17,16,53,18,2906461,16
2026-01-18,7,16,12,1077140,7
2026-01-19,2,32,15,857520,2
