date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-01-26,14,30,13,1401392,14
2026-01-27,10,21,10,925040,10
2026-01-28,8,23,8,1203620,8
2026-01-29,14,37,16,2291581,14
2026-01-30,27,66,28,2814360,26
2026-01-31,28,79,29,4609728,27
2026-02-01,18,58,16,2518200,18
2026-02-02,8,19,8,1028700,8
2026-02-03,11,22,11,830920,11
2026-02-04,7,18,8,763000,7
2026-02-05,8,17,8,998720,8
2026-02-06,23,57,29,3044571,22
2026-02-07,36,118,38,4640004,35
2026-02-08,23,71,26,3183090,23
2026-02-09,14,34,14,1791920,14
2026-02-10,11,29,12,1064660,11
2026-02-11,27,63,26,3801346,27
2026-02-12,18,40,18,1911900,18
2026-02-13,29,137,29,4375662,29
2026-02-14,38,104,36,4652533,38
2026-02-15,23,54,23,2428735,23
2026-02-16,19,52,20,2364990,18
2026-02-17,18,48,20,2397425,18
2026-02-18,12,29,11,1196410,10
2026-02-19,14,38,18,1620100,13
2026-02-20,27,78,31,4141861,27
2026-02-21,45,120,45,6284104,44
2026-02-22,39,109,40,5552810,39
2026-02-23,14,35,15,1365000,14
2026-02-24,12,38,15,1766900,12
2026-02-25,9,21,9,1089850,9
2026-02-26,13,32,12,1381306,13
2026-02-27,18,48,22,2350844,18
2026-02-28,35,130,38,5964332,35
2026-03-01,9,20,9,792600,9
2026-03-02,8,21,9,954280,8
2026-03-03,5,14,5,759940,5
2026-03-04,4,11,4,448470,4
2026-03-05,9,26,10,1687800,9
2026-03-06,19,55,21,2306981,19
2026-03-07,20,60,22,3767997,20
2026-03-08,14,34,14,1251680,14
2026-03-09,2,4,2,289400,2
2026-03-10,9,24,9,1132200,9
2026-03-11,1,2,1,87780,1
2026-03-12,9,21,9,761402,9
2026-03-13,20,53,25,2149275,20
2026-03-14,23,66,22,3516202,23
2026-03-15,15,36,16,1390311,15
2026-03-16,7,24,8,1055300,5
2026-03-17,5,13,7,566600,5
2026-03-18,7,21,7,818580,7
2026-03-19,12,34,13,1538550,12
2026-03-20,37,104,35,4364742,36
2026-03-21,24,70,24,2432510,24
2026-03-22,12,32,13,1540760,12
2026-03-23,6,16,6,748320,6
2026-03-24,3,6,3,307010,3
2026-03-25,3,6,3,421320,3
2026-03-26,5,10,5,401900,5
2026-03-27,20,54,20,1880000,20
2026-03-28,25,61,25,1640801,24
2026-03-29,22,53,20,1578770,22
2026-03-30,4,11,4,489219,4
2026-03-31,6,16,6,474900,6
2026-04-01,1,2,1,46200,1
2026-04-02,4,9,4,137300,4
2026-04-03,2,4,2,107000,2
2026-04-04,5,17,6,399071,5
2026-04-05,4,9,4,290600,4
2026-04-06,7,20,10,637700,7
2026-04-07,3,6,3,99500,3
2026-04-08,1,2,1,18500,1
2026-04-09,0,0,0,0,0
2026-04-10,8,12,6,300400,6
2026-04-11,10,26,11,505100,9
2026-04-12,2,6,2,93960,2
2026-04-13,3,3,2,67000,2
2026-04-14,1,3,1,63120,1
2026-04-15,0,0,0,0,0
2026-04-16,1,3,1,61000,1
2026-04-17,1,2,1,27000,1
2026-04-18,7,14,7,580560,7
2026-04-19,1,3,1,62370,1
2026-04-20,1,2,1,40000,1
2026-04-21,0,0,0,0,0
2026-04-22,1,2,1,103200,1
2026-04-23,2,3,2,71500,2
2026-04-24,3,7,3,278000,3
2026-04-25,3,11,3,291000,3
2026-04-26,1,3,1,65340,1
