date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-04-10,10,22,11,356001,9
2025-04-11,13,32,22,661981,13
2025-04-12,42,126,40,2715733,42
2025-04-13,16,33,20,816152,15
2025-04-14,10,23,14,613800,10
2025-04-15,11,30,15,813000,11
2025-04-16,6,14,6,371201,6
2025-04-17,7,11,13,308601,6
2025-04-18,25,66,25,1613051,25
2025-04-19,27,82,34,1698912,27
2025-04-20,8,21,8,441320,8
2025-04-21,9,21,10,372600,8
2025-04-22,9,20,9,442000,9
2025-04-23,5,13,12,343280,5
2025-04-24,11,27,11,556900,10
2025-04-25,15,36,20,746820,15
2025-04-26,30,77,31,1613406,27
2025-04-27,27,77,34,1718901,27
2025-04-28,21,46,25,1182024,19
2025-04-29,14,46,16,1124212,14
2025-04-30,12,27,13,682181,12
2025-05-01,12,29,12,734640,11
2025-05-02,23,63,30,1422972,21
2025-05-03,82,231,67,5515623,76
2025-05-04,56,171,50,4620988,56
2025-05-05,39,136,46,3053438,39
2025-05-06,8,20,16,644360,8
2025-05-07,1,5,1,137500,1
2025-05-08,5,10,5,153001,5
2025-05-09,8,15,14,313001,8
2025-05-10,13,41,14,751871,13
2025-05-11,4,8,4,99300,4
2025-05-12,2,6,2,85000,2
2025-05-13,3,6,10,141900,3
2025-05-14,1,10,1,0,1
2025-05-15,6,51,16,589100,6
2025-05-16,6,13,13,296940,6
2025-05-17,23,65,29,1671617,23
2025-05-18,7,53,16,488800,7
2025-05-19,7,15,7,376000,7
2025-05-20,3,8,3,146000,3
2025-05-21,1,6,1,213840,1
2025-05-22,7,16,14,371401,6
2025-05-23,9,30,10,511960,8
2025-05-24,23,63,30,1306552,23
2025-05-25,7,21,7,365950,7
2025-05-26,3,6,10,173251,3
2025-05-27,2,4,2,140000,2
2025-05-28,6,124,32,907700,4
2025-05-29,2,44,10,297401,2
2025-05-30,8,19,15,459450,8
2025-05-31,7,22,16,584070,7
2025-06-01,3,6,3,73800,3
2025-06-02,1,5,1,79540,1
2025-06-03,0,0,0,0,0
2025-06-04,0,0,0,0,0
2025-06-05,3,5,3,122600,3
2025-06-06,4,9,4,259701,4
2025-06-07,9,29,10,634121,9
2025-06-08,2,10,2,96900,2
2025-06-09,2,3,2,71700,2
2025-06-10,3,11,5,203000,3
2025-06-11,1,40,8,352000,1
2025-06-12,1,2,8,92880,1
2025-06-13,3,6,3,191460,3
2025-06-14,4,14,6,254200,4
2025-06-15,3,10,3,211001,3
2025-06-16,1,3,1,85350,1
2025-06-17,1,1,1,17500,1
2025-06-18,3,2,9,37400,2
2025-06-19,1,2,9,43200,1
2025-06-20,4,11,4,252401,4
2025-06-21,5,21,13,544945,5
2025-06-22,3,21,3,219101,3
2025-06-23,0,0,0,0,0
2025-06-24,0,0,0,0,0
2025-06-25,0,0,0,0,0
2025-06-26,0,0,0,0,0
2025-06-27,1,1,1,19500,1
2025-06-28,4,8,4,172560,4
2025-06-29,2,13,4,254200,2
2025-06-30,0,0,0,0,0
2025-07-01,0,0,0,0,0
2025-07-02,0,0,0,0,0
2025-07-03,2,4,2,65400,2
2025-07-04,2,5,2,90125,2
2025-07-05,6,22,6,404181,6
2025-07-06,2,4,2,145640,2
2025-07-07,0,0,0,0,0
2025-07-08,0,0,0,0,0
2025-07-09,0,0,0,0,0
