date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-11-05,17,44,19,1076690,16
2025-11-06,22,48,26,1122290,21
2025-11-07,37,88,33,3791924,37
2025-11-08,50,135,41,6952284,49
2025-11-09,40,116,32,5748336,39
2025-11-10,41,99,35,4847501,40
2025-11-11,23,91,25,2550200,23
2025-11-12,37,82,27,4118072,36
2025-11-13,44,115,39,5091313,44
2025-11-14,40,96,32,5058946,40
2025-11-15,46,138,39,6489865,46
2025-11-16,47,171,44,5491243,47
2025-11-17,43,102,39,4840392,43
2025-11-18,35,79,35,4362181,35
2025-11-19,26,61,27,2597700,26
2025-11-20,34,79,32,4056760,34
2025-11-21,50,144,44,7009183,50
2025-11-22,41,143,47,6288544,41
2025-11-23,60,170,51,7274479,60
2025-11-24,43,109,38,4935033,43
2025-11-25,31,70,31,3137640,31
2025-11-26,20,47,13,2552532,20
2025-11-27,41,121,39,5571299,41
2025-11-28,34,105,31,4730271,34
2025-11-29,46,148,42,5890757,46
2025-11-30,41,99,36,4477491,40
2025-12-01,30,88,32,3776263,30
2025-12-02,27,55,22,2805702,27
2025-12-03,24,57,18,3134480,23
2025-12-04,29,119,31,4294190,29
2025-12-05,43,141,38,4913961,43
2025-12-06,42,122,37,5768418,42
2025-12-07,38,100,31,5422655,37
2025-12-08,29,67,24,3496407,29
2025-12-09,20,53,22,3029220,20
2025-12-10,16,47,17,1621452,16
2025-12-11,24,69,24,3376580,24
2025-12-12,41,101,43,4913121,41
2025-12-13,37,112,39,5838251,37
2025-12-14,32,82,30,4186801,32
2025-12-15,19,44,16,2519344,19
2025-12-16,10,22,10,1223800,10
2025-12-17,8,16,13,875300,8
2025-12-18,15,43,22,1690121,15
2025-12-19,31,90,32,3783350,31
2025-12-20,37,98,34,5307470,37
2025-12-21,23,56,25,3003465,23
2025-12-22,7,12,14,608460,7
2025-12-23,6,14,10,526830,6
2025-12-24,5,12,5,617660,5
2025-12-25,12,40,15,1315260,12
2025-12-26,30,101,37,3867211,30
2025-12-27,26,78,19,4648716,26
2025-12-28,46,145,43,7347614,46
2025-12-29,43,131,39,5911194,43
2025-12-30,28,68,17,4000958,24
2025-12-31,26,81,19,3890483,25
2026-01-01,15,65,18,2498103,15
2026-01-02,23,73,17,3895892,23
2026-01-03,19,41,13,2981984,16
2026-01-04,15,37,16,1489440,15
2026-01-05,3,8,3,497180,3
2026-01-06,5,13,5,543850,5
2026-01-07,1,2,1,79000,1
2026-01-08,1,2,8,137600,1
2026-01-09,7,35,16,1659895,7
2026-01-10,32,79,24,4861208,31
2026-01-11,19,50,22,2746661,19
2026-01-12,5,10,5,382890,5
2026-01-13,6,12,11,863320,6
2026-01-14,3,7,3,319400,3
2026-01-15,5,12,10,656700,5
2026-01-16,7,26,18,1108420,7
2026-01-17,19,64,23,3476701,19
2026-01-18,9,22,16,1200220,9
2026-01-19,6,43,19,1171620,6
2026-01-20,2,7,3,246900,2
2026-01-21,1,2,1,116600,1
2026-01-22,1,2,1,88000,1
2026-01-23,10,25,15,1421701,10
2026-01-24,13,38,18,2058981,13
2026-01-25,7,25,16,1240325,7
2026-01-26,1,2,1,143000,1
2026-01-27,1,2,1,88000,1
2026-01-28,0,0,0,0,0
2026-01-29,2,6,2,418500,2
2026-01-30,7,17,13,920584,6
2026-01-31,15,57,12,2695096,15
2026-02-01,1,3,1,158400,1
2026-02-02,1,2,1,175000,1
2026-02-03,0,0,0,0,0
