date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-04-04,26,76,34,1301103,23
2025-04-05,37,112,39,2472903,37
2025-04-06,23,55,24,1101051,23
2025-04-07,12,27,12,477951,11
2025-04-08,11,23,16,577380,11
2025-04-09,1,2,8,91200,1
2025-04-10,11,24,12,382001,10
2025-04-11,13,35,23,684181,13
2025-04-12,36,99,32,2296033,36
2025-04-13,15,31,19,712752,14
2025-04-14,9,21,13,543200,9
2025-04-15,9,26,13,697500,9
2025-04-16,6,14,6,371201,6
2025-04-17,7,11,13,308601,6
2025-04-18,24,64,24,1582601,24
2025-04-19,25,81,32,1653142,25
2025-04-20,7,19,7,355520,7
2025-04-21,10,23,11,386600,8
2025-04-22,6,14,6,282100,6
2025-04-23,5,13,12,343280,5
2025-04-24,9,23,9,495900,8
2025-04-25,13,31,18,688220,13
2025-04-26,25,64,26,1344805,22
2025-04-27,24,69,31,1452001,24
2025-04-28,17,33,21,992122,15
2025-04-29,11,38,13,838812,11
2025-04-30,12,27,13,682181,12
2025-05-01,11,29,11,803000,9
2025-05-02,19,52,26,1241972,19
2025-05-03,74,197,58,5110823,68
2025-05-04,47,147,41,4226798,47
2025-05-05,36,126,42,2857579,36
2025-05-06,5,10,12,322000,5
2025-05-07,0,0,0,0,0
2025-05-08,4,8,4,120001,4
2025-05-09,8,15,14,313001,8
2025-05-10,10,34,11,623671,10
2025-05-11,2,3,2,36500,2
2025-05-12,2,6,2,85000,2
2025-05-13,4,8,11,199100,4
2025-05-14,1,7,1,0,1
2025-05-15,5,11,5,269100,5
2025-05-16,5,11,12,255440,5
2025-05-17,18,51,24,1424751,18
2025-05-18,7,57,16,538800,7
2025-05-19,6,13,6,343300,6
2025-05-20,3,8,3,146000,3
2025-05-21,1,6,1,213840,1
2025-05-22,7,16,14,371401,6
2025-05-23,8,27,9,419560,7
2025-05-24,17,46,24,944761,17
2025-05-25,6,17,6,291750,6
2025-05-26,2,3,9,124800,2
2025-05-27,2,4,2,140000,2
2025-05-28,4,44,10,267700,3
2025-05-29,2,44,10,297401,2
2025-05-30,6,15,13,387450,6
2025-05-31,6,20,15,544470,6
2025-06-01,2,2,2,26000,2
2025-06-02,1,5,1,79540,1
2025-06-03,0,0,0,0,0
2025-06-04,0,0,0,0,0
2025-06-05,3,5,3,122600,3
2025-06-06,4,9,4,258201,4
2025-06-07,7,18,7,489501,7
2025-06-08,0,0,0,0,0
2025-06-09,1,1,1,19500,1
2025-06-10,3,11,5,203000,3
2025-06-11,1,40,8,352000,1
2025-06-12,1,2,8,92880,1
2025-06-13,3,6,3,191460,3
2025-06-14,2,8,4,157400,2
2025-06-15,3,10,3,211001,3
2025-06-16,1,3,1,85350,1
2025-06-17,1,1,1,17500,1
2025-06-18,3,2,9,37400,2
2025-06-19,1,2,9,43200,1
2025-06-20,4,11,4,248600,4
2025-06-21,4,9,11,292530,4
2025-06-22,2,6,2,136601,2
2025-06-23,0,0,0,0,0
2025-06-24,0,0,0,0,0
2025-06-25,0,0,0,0,0
2025-06-26,0,0,0,0,0
2025-06-27,2,3,2,52500,2
2025-06-28,4,8,4,172560,4
2025-06-29,2,13,4,254200,2
2025-06-30,0,0,0,0,0
2025-07-01,0,0,0,0,0
2025-07-02,0,0,0,0,0
2025-07-03,2,4,2,65400,2
