date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-04-02,17,46,17,940432,17
2026-04-03,28,71,27,1372573,28
2026-04-04,29,92,34,2490797,29
2026-04-05,25,55,24,1293220,25
2026-04-06,12,38,15,1024663,12
2026-04-07,9,21,9,507601,9
2026-04-08,7,15,7,341402,7
2026-04-09,5,14,5,340800,5
2026-04-10,23,59,24,1257691,22
2026-04-11,35,85,36,2037540,34
2026-04-12,9,21,9,412860,9
2026-04-13,8,9,6,194000,6
2026-04-14,8,19,8,391830,8
2026-04-15,11,25,11,788801,11
2026-04-16,5,10,5,192500,5
2026-04-17,13,26,13,538101,13
2026-04-18,24,68,26,1637520,24
2026-04-19,13,30,13,859090,13
2026-04-20,3,7,3,121000,3
2026-04-21,9,17,9,551400,9
2026-04-22,7,17,7,565100,7
2026-04-23,7,12,7,296650,7
2026-04-24,16,37,16,946241,16
2026-04-25,20,60,22,1518391,20
2026-04-26,5,10,5,229550,5
2026-04-27,6,12,6,309950,6
2026-04-28,5,12,5,216940,5
2026-04-29,20,50,19,1266352,20
2026-04-30,13,31,12,846844,11
2026-05-01,19,45,19,1003342,18
2026-05-02,39,110,38,3064314,37
2026-05-03,61,174,55,4509045,58
2026-05-04,47,133,44,3658326,43
2026-05-05,21,72,25,1826801,20
2026-05-06,1,5,2,164050,1
2026-05-07,3,6,3,96500,3
2026-05-08,2,5,2,137400,2
2026-05-09,12,46,12,753310,12
2026-05-10,4,13,6,322500,4
2026-05-11,2,3,2,67900,2
2026-05-12,2,3,2,125700,2
2026-05-13,3,6,3,235200,3
2026-05-14,2,18,5,355960,2
2026-05-15,11,23,12,581440,10
2026-05-16,8,28,11,741271,8
2026-05-17,12,24,10,379501,10
2026-05-18,5,10,5,212201,5
2026-05-19,5,8,5,243860,5
2026-05-20,4,17,5,382920,4
2026-05-21,7,17,7,436700,7
2026-05-22,6,15,7,482800,6
2026-05-23,8,23,10,601000,8
2026-05-24,4,9,4,133200,4
2026-05-25,4,15,8,267700,4
2026-05-26,3,8,3,176900,3
2026-05-27,1,4,2,59200,1
2026-05-28,3,6,3,152700,3
2026-05-29,3,5,3,81500,3
2026-05-30,9,17,8,636670,8
2026-05-31,4,14,5,325142,4
2026-06-01,0,0,0,0,0
2026-06-02,3,6,3,86000,3
2026-06-03,2,42,9,393000,2
2026-06-04,3,6,3,140800,3
2026-06-05,4,8,4,177225,4
2026-06-06,8,22,8,522122,8
2026-06-07,7,14,7,307281,7
2026-06-08,0,0,0,0,0
2026-06-09,1,2,1,31500,1
2026-06-10,1,10,2,90000,1
2026-06-11,2,4,2,107500,2
2026-06-12,2,5,2,151700,2
2026-06-13,11,17,10,327300,10
2026-06-14,2,5,3,101300,2
2026-06-15,2,2,2,17500,2
2026-06-16,2,5,2,93476,2
2026-06-17,0,0,0,0,0
2026-06-18,2,2,9,33000,2
2026-06-19,2,3,2,75500,2
2026-06-20,6,26,9,560040,6
2026-06-21,2,9,2,135401,2
2026-06-22,0,0,0,0,0
2026-06-23,1,1,1,17000,1
2026-06-24,0,0,0,0,0
2026-06-25,5,1,8,2400,1
2026-06-26,1,4,11,59400,1
2026-06-27,7,22,16,454600,7
2026-06-28,2,5,10,78700,2
2026-06-29,0,1,8,2400,0
2026-06-30,0,0,0,0,0
2026-07-01,0,0,0,0,0
