date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-10-14,16,47,17,898560,16
2025-10-15,10,20,15,560320,10
2025-10-16,16,37,16,939913,16
2025-10-17,37,83,37,1957872,36
2025-10-18,46,149,42,2827151,46
2025-10-19,36,86,40,1793652,33
2025-10-20,27,63,28,1561090,26
2025-10-21,14,33,14,521980,14
2025-10-22,9,17,12,496760,9
2025-10-23,19,44,25,882030,18
2025-10-24,31,106,35,1964950,30
2025-10-25,46,192,44,3035922,45
2025-10-26,38,90,33,2186744,37
2025-10-27,17,46,20,939052,17
2025-10-28,14,35,15,684060,14
2025-10-29,19,49,20,1225400,19
2025-10-30,10,24,17,616300,10
2025-10-31,26,62,27,1421661,26
2025-11-01,59,156,43,4072136,57
2025-11-02,47,131,38,3466634,47
2025-11-03,23,61,22,1260475,22
2025-11-04,13,32,15,679950,13
2025-11-05,13,34,16,795600,12
2025-11-06,18,39,23,799400,17
2025-11-07,37,97,31,3800153,37
2025-11-08,40,110,31,5539751,39
2025-11-09,38,106,28,4866835,36
2025-11-10,34,89,31,4036521,33
2025-11-11,20,63,22,2287500,20
2025-11-12,26,58,14,3027490,25
2025-11-13,44,126,39,5094224,44
2025-11-14,42,104,34,5299612,42
2025-11-15,48,140,43,6583445,48
2025-11-16,43,164,38,4624852,43
2025-11-17,36,77,30,3911044,36
2025-11-18,31,66,31,3452061,31
2025-11-19,23,55,24,2517401,23
2025-11-20,32,73,32,3823620,32
2025-11-21,52,149,46,6928864,52
2025-11-22,34,113,40,5095383,34
2025-11-23,55,153,46,6197379,55
2025-11-24,37,96,30,4141910,37
2025-11-25,21,53,23,2322440,21
2025-11-26,18,43,13,2300132,18
2025-11-27,34,92,33,4232946,33
2025-11-28,32,113,36,3989351,32
2025-11-29,42,137,38,5465056,42
2025-11-30,33,86,31,3726031,33
2025-12-01,22,67,24,2814862,22
2025-12-02,16,33,9,1883012,16
2025-12-03,16,37,14,1861460,15
2025-12-04,20,115,22,3477920,20
2025-12-05,36,122,28,4173461,36
2025-12-06,41,120,36,5670898,41
2025-12-07,28,73,30,3935220,27
2025-12-08,12,25,11,1616676,12
2025-12-09,10,42,20,1732020,10
2025-12-10,10,25,11,1129101,10
2025-12-11,11,36,23,1738000,11
2025-12-12,29,71,31,3306640,29
2025-12-13,34,104,35,5322261,34
2025-12-14,22,58,21,3249960,22
2025-12-15,12,27,13,1627044,12
2025-12-16,5,10,5,514200,5
2025-12-17,2,4,2,200200,2
2025-12-18,12,40,19,1432021,12
2025-12-19,23,71,28,2783350,23
2025-12-20,29,80,26,4238990,29
2025-12-21,12,29,17,1622441,12
2025-12-22,2,3,2,114500,2
2025-12-23,2,4,9,264400,2
2025-12-24,3,7,3,415360,3
2025-12-25,9,32,11,1054340,9
2025-12-26,21,67,26,2965198,21
2025-12-27,11,32,12,1795780,11
2025-12-28,34,104,34,5421763,34
2025-12-29,31,99,29,4442134,31
2025-12-30,22,48,13,2959762,18
2025-12-31,19,64,13,3011043,19
2026-01-01,9,42,10,1303502,9
2026-01-02,15,50,5,2702461,15
2026-01-03,17,34,13,2496532,14
2026-01-04,14,35,18,1459240,14
2026-01-05,2,4,2,367600,2
2026-01-06,4,10,4,356200,4
2026-01-07,0,0,0,0,0
2026-01-08,0,0,0,0,0
2026-01-09,5,12,11,601200,5
2026-01-10,22,62,20,3851167,22
2026-01-11,16,43,13,1917960,15
2026-01-12,2,14,7,130000,2
