date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-05-07,3,9,3,195900,3
2025-05-08,11,23,11,357601,11
2025-05-09,15,29,17,681681,15
2025-05-10,22,60,30,1246531,22
2025-05-11,11,30,11,490221,11
2025-05-12,8,16,8,386600,8
2025-05-13,6,12,11,364000,6
2025-05-14,2,4,9,149000,2
2025-05-15,10,58,27,788440,10
2025-05-16,12,26,18,513340,11
2025-05-17,36,111,39,2744948,36
2025-05-18,10,25,19,587861,10
2025-05-19,12,26,20,580600,11
2025-05-20,7,19,17,345020,7
2025-05-21,4,11,4,289390,4
2025-05-22,16,28,21,527101,14
2025-05-23,18,45,24,853330,16
2025-05-24,31,91,33,2042032,31
2025-05-25,11,29,20,617500,11
2025-05-26,4,11,4,162751,4
2025-05-27,7,14,7,363400,7
2025-05-28,4,44,19,267700,3
2025-05-29,9,58,20,710851,9
2025-05-30,15,35,21,758850,14
2025-05-31,15,40,17,1121331,15
2025-06-01,5,11,5,146750,5
2025-06-02,3,11,4,199541,3
2025-06-03,2,5,2,126500,2
2025-06-04,1,2,1,48400,1
2025-06-05,6,13,6,326050,6
2025-06-06,9,23,10,534101,9
2025-06-07,12,33,19,928420,12
2025-06-08,4,15,4,232190,4
2025-06-09,5,11,5,323501,5
2025-06-10,4,14,6,272300,4
2025-06-11,3,42,9,382500,2
2025-06-12,5,12,12,256440,4
2025-06-13,8,21,9,484800,8
2025-06-14,9,27,20,621700,9
2025-06-15,7,16,14,310660,7
2025-06-16,5,13,5,295400,5
2025-06-17,2,3,2,90100,2
2025-06-18,3,2,9,37400,2
2025-06-19,1,2,9,43200,1
2025-06-20,7,19,8,399200,7
2025-06-21,12,43,21,992775,12
2025-06-22,6,27,6,308201,6
2025-06-23,0,0,0,0,0
2025-06-24,1,1,1,19500,1
2025-06-25,0,0,0,0,0
2025-06-26,3,8,3,122100,3
2025-06-27,5,12,4,216900,4
2025-06-28,5,17,13,321400,5
2025-06-29,4,18,6,343500,4
2025-06-30,1,4,2,52000,1
2025-07-01,0,0,0,0,0
2025-07-02,0,0,0,0,0
2025-07-03,2,4,2,65400,2
2025-07-04,4,11,11,330125,4
2025-07-05,12,45,20,755532,12
2025-07-06,3,6,10,227720,3
2025-07-07,1,2,8,91200,1
2025-07-08,0,0,0,0,0
2025-07-09,0,0,0,0,0
2025-07-10,4,19,12,236920,4
2025-07-11,6,19,7,409640,6
2025-07-12,13,38,14,852730,13
2025-07-13,4,12,4,276601,4
2025-07-14,0,0,0,0,0
2025-07-15,2,4,2,80100,2
2025-07-16,1,2,1,50001,1
2025-07-17,5,13,12,265500,5
2025-07-18,7,16,15,304501,7
2025-07-19,35,88,39,1642787,34
2025-07-20,11,37,22,896720,11
2025-07-21,8,19,14,420461,8
2025-07-22,6,22,7,377450,6
2025-07-23,1,0,4,0,1
2025-07-24,6,10,11,169841,4
2025-07-25,15,44,22,839751,13
2025-07-26,21,80,24,1264800,20
2025-07-27,8,38,14,607500,8
2025-07-28,4,25,6,360160,4
2025-07-29,8,38,9,612240,8
2025-07-30,3,8,3,178801,3
2025-07-31,4,9,3,112501,3
2025-08-01,9,30,24,611591,9
2025-08-02,9,42,13,579180,9
2025-08-03,7,59,25,869240,6
2025-08-04,0,35,11,343000,0
2025-08-05,0,0,0,0,0
