date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-12-04,32,85,29,3994316,32
2025-12-05,48,115,39,5781621,48
2025-12-06,47,124,39,6398578,47
2025-12-07,49,151,42,5812216,48
2025-12-08,33,77,29,3793660,33
2025-12-09,35,91,31,4897770,35
2025-12-10,21,57,22,2170451,21
2025-12-11,33,116,33,4759364,33
2025-12-12,40,100,45,4929901,40
2025-12-13,43,115,43,6184891,43
2025-12-14,44,114,42,5894542,44
2025-12-15,33,76,30,3871154,33
2025-12-16,19,42,19,1856760,19
2025-12-17,21,46,18,2349601,21
2025-12-18,31,76,38,3530962,31
2025-12-19,38,95,34,4811091,38
2025-12-20,46,119,39,6325541,46
2025-12-21,34,81,36,4030315,34
2025-12-22,23,47,21,2358340,23
2025-12-23,16,29,21,1479460,15
2025-12-24,10,23,12,985500,10
2025-12-25,20,58,23,1981560,20
2025-12-26,40,124,43,4713901,40
2025-12-27,35,95,26,5631217,35
2025-12-28,55,169,49,8387614,55
2025-12-29,48,148,43,7322594,48
2025-12-30,39,99,24,5551081,35
2025-12-31,36,108,29,5086884,35
2026-01-01,23,81,24,3436804,23
2026-01-02,28,102,22,5668876,28
2026-01-03,30,64,22,4361225,27
2026-01-04,22,60,26,2479300,22
2026-01-05,6,18,6,1018910,6
2026-01-06,6,20,6,850370,6
2026-01-07,1,2,1,79000,1
2026-01-08,7,15,14,1017300,7
2026-01-09,14,54,20,2629165,14
2026-01-10,43,102,32,6276429,41
2026-01-11,26,77,26,4293206,26
2026-01-12,11,28,18,990830,11
2026-01-13,10,23,14,1371140,10
2026-01-14,4,11,4,601000,4
2026-01-15,10,22,12,1114040,10
2026-01-16,15,45,18,2122944,15
2026-01-17,30,94,29,4871001,30
2026-01-18,13,33,19,1609300,13
2026-01-19,8,49,21,1394241,8
2026-01-20,10,23,11,1119190,10
2026-01-21,4,8,9,474120,4
2026-01-22,6,14,13,781220,6
2026-01-23,24,56,21,3005429,24
2026-01-24,26,70,21,3875801,26
2026-01-25,19,52,28,2685867,19
2026-01-26,6,13,12,697061,6
2026-01-27,4,8,4,436800,4
2026-01-28,1,3,8,191400,1
2026-01-29,6,14,6,809301,6
2026-01-30,15,40,22,1835884,14
2026-01-31,23,72,21,4208416,22
2026-02-01,3,7,3,391600,3
2026-02-02,5,7,3,512700,3
2026-02-03,2,6,3,327800,2
2026-02-04,2,6,10,419400,2
2026-02-05,1,2,1,87780,1
2026-02-06,16,39,18,2556898,16
2026-02-07,24,72,34,3283361,24
2026-02-08,8,22,15,1004780,8
2026-02-09,3,6,10,276200,3
2026-02-10,9,28,11,958320,9
2026-02-11,12,34,9,2580586,12
2026-02-12,10,21,10,1194460,10
2026-02-13,15,37,18,1839006,15
2026-02-14,18,53,19,2781260,18
2026-02-15,8,21,15,1065960,8
2026-02-16,7,14,12,913100,7
2026-02-17,5,15,9,648160,5
2026-02-18,5,15,5,583960,5
2026-02-19,6,8,5,394900,5
2026-02-20,14,36,17,1702521,14
2026-02-21,30,73,22,4098188,30
2026-02-22,23,74,22,4321137,23
2026-02-23,0,0,0,0,0
2026-02-24,1,2,1,62000,1
2026-02-25,1,2,8,165120,1
2026-02-26,2,5,9,289200,2
2026-02-27,3,10,11,464114,3
2026-02-28,15,53,19,2952240,15
2026-03-01,7,22,10,1238150,7
2026-03-02,3,7,10,457740,3
2026-03-03,1,5,1,476000,1
2026-03-04,2,6,2,277970,2
