date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-10-29,22,55,19,1441400,22
2025-10-30,14,32,21,810000,14
2025-10-31,28,66,27,1593061,28
2025-11-01,67,177,53,4334776,65
2025-11-02,53,148,44,3865506,53
2025-11-03,23,56,23,1085175,23
2025-11-04,19,45,20,930180,19
2025-11-05,16,42,18,1033690,15
2025-11-06,21,45,25,1062890,20
2025-11-07,35,83,29,3617223,35
2025-11-08,37,99,30,5050231,36
2025-11-09,44,125,34,6079337,42
2025-11-10,35,89,34,4027922,34
2025-11-11,22,68,24,2516200,22
2025-11-12,32,73,20,3612271,31
2025-11-13,40,107,35,4655923,40
2025-11-14,41,98,33,5152646,41
2025-11-15,47,139,42,6373865,47
2025-11-16,47,165,44,5491243,47
2025-11-17,41,93,35,4594416,41
2025-11-18,34,73,34,4115661,34
2025-11-19,26,64,27,2894900,26
2025-11-20,33,76,31,3891150,33
2025-11-21,53,155,47,7198304,53
2025-11-22,37,126,43,6103285,37
2025-11-23,58,162,49,6867680,58
2025-11-24,44,111,37,5082633,44
2025-11-25,28,67,28,2925340,28
2025-11-26,21,49,14,2633932,21
2025-11-27,43,133,40,5601300,42
2025-11-28,35,121,33,4910271,35
2025-11-29,45,146,41,5842557,45
2025-11-30,42,101,33,4648491,41
2025-12-01,27,81,29,3426062,27
2025-12-02,25,51,20,2665902,25
2025-12-03,23,53,17,2773680,22
2025-12-04,30,119,31,4355790,30
2025-12-05,42,139,35,4815861,42
2025-12-06,42,122,37,5768418,42
2025-12-07,36,96,29,5130004,35
2025-12-08,27,63,22,3218206,27
2025-12-09,15,43,17,2692440,15
2025-12-10,14,38,15,1551451,14
2025-12-11,19,59,19,3124240,19
2025-12-12,36,87,38,4418520,36
2025-12-13,35,107,37,5473251,35
2025-12-14,27,68,26,3563561,27
2025-12-15,17,38,14,2396034,17
2025-12-16,7,14,7,920200,7
2025-12-17,6,13,6,739300,6
2025-12-18,15,43,22,1690121,15
2025-12-19,30,88,31,3682750,30
2025-12-20,35,91,32,4978990,35
2025-12-21,22,53,24,2887965,22
2025-12-22,5,9,5,517100,5
2025-12-23,4,7,8,338350,4
2025-12-24,4,9,4,515360,4
2025-12-25,9,32,11,1054340,9
2025-12-26,29,89,34,3874411,29
2025-12-27,19,56,10,3320536,19
2025-12-28,41,129,38,6682363,41
2025-12-29,34,108,30,4634634,34
2025-12-30,28,68,17,4000958,24
2025-12-31,25,78,18,3712283,24
2026-01-01,14,61,17,2278103,14
2026-01-02,20,63,13,3370862,20
2026-01-03,18,36,12,2727004,15
2026-01-04,15,37,16,1489440,15
2026-01-05,2,4,2,367600,2
2026-01-06,4,10,4,356200,4
2026-01-07,1,2,1,79000,1
2026-01-08,1,2,8,137600,1
2026-01-09,7,35,16,1659895,7
2026-01-10,27,67,22,4268128,27
2026-01-11,18,47,21,2538161,18
2026-01-12,4,8,4,297200,4
2026-01-13,5,10,10,641120,5
2026-01-14,3,7,3,319400,3
2026-01-15,4,10,9,586300,4
2026-01-16,7,26,18,1108420,7
2026-01-17,17,55,19,3003261,17
2026-01-18,6,14,13,912020,6
2026-01-19,2,32,15,857520,2
2026-01-20,1,4,2,128400,1
2026-01-21,1,2,1,116600,1
2026-01-22,1,2,1,88000,1
2026-01-23,10,25,15,1421701,10
2026-01-24,12,35,17,1827981,12
2026-01-25,7,25,16,1297525,7
2026-01-26,1,2,1,143000,1
2026-01-27,1,2,1,88000,1
