date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-03-05,23,63,25,3133801,23
2026-03-06,38,107,40,4659643,38
2026-03-07,34,88,34,5568010,34
2026-03-08,24,59,24,2185840,24
2026-03-09,18,38,17,1815150,18
2026-03-10,18,43,18,2162440,18
2026-03-11,13,29,13,1031340,13
2026-03-12,20,47,20,1735101,20
2026-03-13,28,72,33,3274824,28
2026-03-14,34,105,33,5074622,34
2026-03-15,29,101,30,2978031,29
2026-03-16,24,60,24,2537480,22
2026-03-17,15,38,17,1274400,15
2026-03-18,23,46,18,2068220,19
2026-03-19,27,81,31,2982301,27
2026-03-20,48,133,46,6092931,47
2026-03-21,41,115,40,4356831,41
2026-03-22,30,135,32,3804121,30
2026-03-23,11,25,10,793500,10
2026-03-24,11,25,12,927630,11
2026-03-25,9,19,9,793000,9
2026-03-26,24,55,23,1856032,23
2026-03-27,31,112,31,3061560,31
2026-03-28,41,106,41,4055882,41
2026-03-29,33,79,30,2378990,33
2026-03-30,19,49,18,1426529,18
2026-03-31,12,33,12,1129930,12
2026-04-01,4,16,4,338120,4
2026-04-02,11,30,11,623481,11
2026-04-03,17,47,18,927081,17
2026-04-04,15,51,20,917162,15
2026-04-05,12,21,10,622711,12
2026-04-06,9,26,12,750760,9
2026-04-07,5,10,5,179501,5
2026-04-08,5,10,5,252100,5
2026-04-09,2,6,2,123200,2
2026-04-10,12,30,11,583690,11
2026-04-11,18,42,19,1135220,17
2026-04-12,6,15,6,280660,6
2026-04-13,7,9,5,202500,5
2026-04-14,4,11,4,207340,4
2026-04-15,1,3,1,155100,1
2026-04-16,4,9,4,162500,4
2026-04-17,2,3,2,40500,2
2026-04-18,4,10,5,266800,4
2026-04-19,7,16,7,342690,7
2026-04-20,4,6,3,127000,3
2026-04-21,6,11,6,347500,6
2026-04-22,4,9,4,322000,4
2026-04-23,5,9,5,231700,5
2026-04-24,6,15,6,493101,6
2026-04-25,11,34,13,904750,11
2026-04-26,2,5,2,153900,2
2026-04-27,3,4,3,68000,3
2026-04-28,5,12,5,216940,5
2026-04-29,11,27,10,696851,11
2026-04-30,4,10,4,308120,3
2026-05-01,12,31,10,655342,11
2026-05-02,27,71,24,1954054,23
2026-05-03,36,101,32,3117775,33
2026-05-04,32,84,26,2421341,28
2026-05-05,8,30,11,979500,8
2026-05-06,1,2,1,37000,1
2026-05-07,2,4,2,75800,2
2026-05-08,1,2,1,27000,1
2026-05-09,8,18,8,353900,8
2026-05-10,2,9,4,174900,2
2026-05-11,2,3,2,67900,2
2026-05-12,2,3,2,125700,2
2026-05-13,3,7,3,203400,3
2026-05-14,1,16,4,314160,1
2026-05-15,5,11,7,188000,5
2026-05-16,4,15,5,322970,4
2026-05-17,5,7,3,124500,3
2026-05-18,3,6,3,149200,3
2026-05-19,3,6,3,236300,3
2026-05-20,1,2,1,66120,1
2026-05-21,5,12,5,275000,5
2026-05-22,4,9,5,229000,4
2026-05-23,3,6,3,172660,3
2026-05-24,5,10,5,200201,5
2026-05-25,2,3,2,89700,2
2026-05-26,1,3,1,46200,1
2026-05-27,0,0,0,0,0
2026-05-28,0,0,0,0,0
2026-05-29,1,1,1,17500,1
2026-05-30,2,4,2,170000,2
2026-05-31,3,9,3,160302,3
2026-06-01,0,0,0,0,0
2026-06-02,2,4,2,63000,2
2026-06-03,0,0,0,0,0
