date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-09-14,19,42,19,900496,19
2026-09-15,23,48,22,1091001,22
2026-09-16,10,58,17,768670,9
2026-09-17,13,28,12,586300,12
2026-09-18,19,52,19,1165080,18
2026-09-19,70,185,63,4489156,68
2026-09-20,71,210,70,5203632,67
2026-09-21,79,255,77,6212164,74
2026-09-22,52,175,57,4661386,52
2026-09-23,12,33,12,692011,12
2026-09-24,10,23,9,598880,9
2026-09-25,27,60,24,1254928,24
2026-09-26,36,110,38,2645248,36
2026-09-27,23,61,21,1185994,21
2026-09-28,21,54,20,1093881,20
2026-09-29,11,20,10,398690,8
2026-09-30,7,20,9,509126,7
2026-10-01,17,47,21,904760,16
2026-10-02,21,65,24,1317910,21
2026-10-03,44,125,44,2682281,44
2026-10-04,25,65,25,1170671,25
2026-10-05,6,13,6,336001,6
2026-10-06,18,42,18,860871,18
2026-10-07,8,15,7,349821,7
2026-10-08,15,37,15,919182,14
2026-10-09,29,60,26,1279540,28
2026-10-10,53,158,59,3396770,51
2026-10-11,50,135,49,3208940,50
2026-10-12,17,53,20,1057151,17
2026-10-13,6,10,5,378440,5
2026-10-14,4,9,5,281360,4
2026-10-15,11,24,10,438881,10
2026-10-16,34,84,32,1832420,31
2026-10-17,30,92,31,1974174,30
2026-10-18,21,55,23,1076099,21
2026-10-19,20,53,19,1172530,18
2026-10-20,16,50,18,909780,16
2026-10-21,5,13,5,298440,5
2026-10-22,18,44,21,896292,14
2026-10-23,27,77,29,1482593,26
2026-10-24,43,129,43,2831524,43
2026-10-25,22,60,23,1158281,21
2026-10-26,7,12,7,362020,7
2026-10-27,2,7,2,149501,2
2026-10-28,3,5,3,192720,3
2026-10-29,10,19,9,535300,9
2026-10-30,30,74,30,1568240,29
2026-10-31,36,105,39,2509752,36
2026-11-01,19,47,18,1091522,18
2026-11-02,6,24,7,369169,6
2026-11-03,4,6,4,102050,4
2026-11-04,2,4,2,45980,2
2026-11-05,9,17,7,549400,7
2026-11-06,16,55,20,1157140,16
2026-11-07,25,83,28,3556527,25
2026-11-08,21,45,21,2586361,20
2026-11-09,21,59,22,2398344,20
2026-11-10,23,62,27,3706189,23
2026-11-11,20,46,20,2765560,20
2026-11-12,28,69,28,3288126,28
2026-11-13,42,107,44,4862323,40
2026-11-14,36,110,34,6484636,36
2026-11-15,39,89,38,5515829,37
2026-11-16,15,44,18,2511050,15
2026-11-17,20,42,21,2315940,20
2026-11-18,14,31,16,1603547,14
2026-11-19,22,45,21,2827464,21
2026-11-20,37,108,40,4878451,37
2026-11-21,44,168,50,7991093,43
2026-11-22,45,128,42,7323627,45
2026-11-23,25,52,21,2713964,24
2026-11-24,16,36,16,1818521,16
2026-11-25,12,31,11,1554731,11
2026-11-26,14,70,24,3894200,13
2026-11-27,31,89,34,4160202,30
2026-11-28,31,93,30,4854732,31
2026-11-29,25,56,33,3273456,25
2026-11-30,13,30,13,1901130,13
2026-12-01,13,28,14,1724140,13
2026-12-02,2,38,2,868500,2
2026-12-03,14,38,15,1860690,14
2026-12-04,24,100,26,4048685,24
2026-12-05,26,142,30,5225701,26
2026-12-06,19,56,21,2916860,19
2026-12-07,11,27,10,1844681,11
2026-12-08,8,20,8,1186702,8
2026-12-09,8,31,11,1026444,8
2026-12-10,6,13,6,731720,6
2026-12-11,14,29,14,1664990,14
2026-12-12,22,70,24,4124037,22
2026-12-13,17,39,17,1935281,17
