date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-02-22,45,117,38,5212096,43
2025-02-23,51,185,44,6097359,51
2025-02-24,21,54,26,2022961,21
2025-02-25,15,36,15,1356700,15
2025-02-26,4,8,5,376200,4
2025-02-27,18,72,20,1764015,17
2025-02-28,23,63,23,2046831,23
2025-03-01,32,91,27,4329083,32
2025-03-02,15,36,19,1591740,15
2025-03-03,20,39,23,1749000,20
2025-03-04,12,51,12,1585301,12
2025-03-05,7,15,10,656400,7
2025-03-06,10,22,17,534500,10
2025-03-07,25,83,33,2937331,25
2025-03-08,39,118,31,6044935,39
2025-03-09,30,71,36,2669103,29
2025-03-10,15,27,25,1045000,15
2025-03-11,7,20,12,759140,7
2025-03-12,8,14,8,590400,8
2025-03-13,16,33,17,1251230,16
2025-03-14,20,54,29,2552900,20
2025-03-15,40,119,31,5141556,39
2025-03-16,29,65,28,2195730,28
2025-03-17,15,41,23,1537880,15
2025-03-18,19,40,19,1742602,19
2025-03-19,14,35,15,1276200,14
2025-03-20,21,69,25,2017842,21
2025-03-21,29,81,26,3646960,29
2025-03-22,34,94,30,3928580,34
2025-03-23,16,41,18,1421660,16
2025-03-24,9,25,15,495405,9
2025-03-25,17,40,21,1221610,16
2025-03-26,11,34,17,1132500,11
2025-03-27,22,53,21,1241930,17
2025-03-28,26,79,33,2258610,26
2025-03-29,38,104,33,3887517,36
2025-03-30,19,63,26,1412040,19
2025-03-31,8,23,8,753400,8
2025-04-01,1,0,1,0,1
2025-04-02,3,7,3,196351,3
2025-04-03,1,2,1,80000,1
2025-04-04,12,34,21,518551,10
2025-04-05,10,44,18,1046401,10
2025-04-06,6,24,9,333050,6
2025-04-07,5,12,5,205800,4
2025-04-08,4,8,9,217680,4
2025-04-09,1,4,1,118800,1
2025-04-10,3,7,4,129400,3
2025-04-11,5,14,13,220041,5
2025-04-12,21,65,20,1187521,21
2025-04-13,6,13,12,279301,5
2025-04-14,3,9,11,289200,3
2025-04-15,1,6,2,110000,1
2025-04-16,1,2,1,35001,1
2025-04-17,5,8,11,248100,4
2025-04-18,10,30,10,802701,10
2025-04-19,8,26,8,505302,8
2025-04-20,0,0,0,0,0
2025-04-21,1,4,2,78000,1
2025-04-22,0,0,0,0,0
2025-04-23,0,0,0,0,0
2025-04-24,1,3,1,39000,1
2025-04-25,3,8,10,209800,3
2025-04-26,5,12,5,244180,5
2025-04-27,8,19,13,546001,8
2025-04-28,5,12,5,365201,5
2025-04-29,3,8,3,161000,3
2025-04-30,4,12,4,244661,4
2025-05-01,0,0,0,0,0
2025-05-02,4,9,11,292301,4
2025-05-03,37,97,27,2755706,31
2025-05-04,27,79,21,2662207,27
2025-05-05,11,34,18,796605,11
2025-05-06,3,6,8,218400,3
2025-05-07,0,0,0,0,0
2025-05-08,2,4,2,73001,2
2025-05-09,3,7,3,174351,3
2025-05-10,3,8,10,309000,3
2025-05-11,1,2,1,31000,1
2025-05-12,1,4,1,52000,1
2025-05-13,0,0,0,0,0
2025-05-14,1,1,11,0,1
2025-05-15,1,2,1,76600,1
2025-05-16,3,6,10,176200,3
2025-05-17,9,24,10,606301,9
2025-05-18,3,10,3,134000,3
2025-05-19,4,7,4,168200,4
2025-05-20,1,4,1,68000,1
2025-05-21,1,5,1,185520,1
2025-05-22,2,5,2,133000,2
2025-05-23,1,2,1,37000,1
