date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-12-19,43,106,39,5421391,43
2025-12-20,47,118,40,6174961,47
2025-12-21,35,85,37,4457415,35
2025-12-22,27,54,23,2648941,27
2025-12-23,18,39,23,1936300,18
2025-12-24,15,32,15,1433100,15
2025-12-25,23,65,26,2118555,23
2025-12-26,41,129,42,4777421,41
2025-12-27,43,122,33,6799760,43
2025-12-28,55,169,49,8319114,55
2025-12-29,50,156,45,7832464,50
2025-12-30,46,122,33,6032125,42
2025-12-31,38,116,32,5516104,38
2026-01-01,27,88,28,3712104,27
2026-01-02,33,112,27,5801956,33
2026-01-03,36,79,25,4936219,33
2026-01-04,24,61,29,2460525,23
2026-01-05,9,28,10,1408310,9
2026-01-06,8,22,8,1066799,8
2026-01-07,1,2,1,79000,1
2026-01-08,9,20,14,1256500,9
2026-01-09,18,48,18,2621545,18
2026-01-10,51,129,38,6785079,49
2026-01-11,35,95,27,5630307,35
2026-01-12,19,45,20,1694250,19
2026-01-13,13,30,13,1745060,13
2026-01-14,6,15,6,737400,6
2026-01-15,14,30,14,1606764,14
2026-01-16,15,44,20,2102824,15
2026-01-17,37,108,35,5245903,36
2026-01-18,17,41,21,2025480,17
2026-01-19,10,55,23,1705441,10
2026-01-20,13,29,14,1533590,13
2026-01-21,7,13,10,688040,7
2026-01-22,9,21,16,1071960,9
2026-01-23,21,52,23,2667541,21
2026-01-24,33,103,26,5384861,33
2026-01-25,20,55,33,2817911,20
2026-01-26,9,20,15,976093,9
2026-01-27,5,10,5,501000,5
2026-01-28,2,5,7,282600,2
2026-01-29,8,23,9,1150901,8
2026-01-30,22,58,27,2587264,21
2026-01-31,25,77,21,4640116,24
2026-02-01,5,11,5,550000,5
2026-02-02,6,10,4,643200,4
2026-02-03,6,15,7,801740,6
2026-02-04,3,19,13,719700,3
2026-02-05,2,4,2,164780,2
2026-02-06,23,55,27,3310167,22
2026-02-07,25,82,35,3415461,25
2026-02-08,15,54,21,2189975,15
2026-02-09,4,8,11,377400,4
2026-02-10,6,22,8,853920,6
2026-02-11,14,36,11,2676686,14
2026-02-12,11,23,11,1282460,11
2026-02-13,16,39,21,1727302,16
2026-02-14,23,66,20,3529990,23
2026-02-15,12,30,19,1499275,12
2026-02-16,10,24,13,1298700,9
2026-02-17,6,17,10,845039,6
2026-02-18,7,19,7,823760,7
2026-02-19,8,14,8,591800,7
2026-02-20,17,40,18,1962561,17
2026-02-21,38,92,26,5114538,38
2026-02-22,30,91,29,5107507,30
2026-02-23,4,11,5,539660,4
2026-02-24,3,7,3,431600,3
2026-02-25,3,7,10,340020,3
2026-02-26,2,5,9,289200,2
2026-02-27,9,28,17,1232914,9
2026-02-28,22,75,20,4136890,22
2026-03-01,10,28,13,1432850,10
2026-03-02,5,12,8,731740,5
2026-03-03,1,5,1,476000,1
2026-03-04,2,6,2,277970,2
2026-03-05,4,9,11,628760,4
2026-03-06,11,34,18,1381830,11
2026-03-07,12,42,19,2541220,12
2026-03-08,5,12,5,460180,5
2026-03-09,3,8,3,385220,3
2026-03-10,8,22,15,1061800,8
2026-03-11,1,2,1,87780,1
2026-03-12,2,4,2,207200,2
2026-03-13,15,43,25,1540860,15
2026-03-14,9,19,15,1202790,9
2026-03-15,6,16,6,603070,6
2026-03-16,2,2,1,118800,1
2026-03-17,4,9,5,389400,4
2026-03-18,4,10,4,388960,4
2026-03-19,7,16,7,545470,7
