date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-05-31,33,83,31,2001090,33
2025-06-01,15,35,14,932885,14
2025-06-02,11,30,13,517642,11
2025-06-03,9,18,7,413750,7
2025-06-04,5,13,6,232450,5
2025-06-05,5,14,6,339300,5
2025-06-06,17,38,25,875541,17
2025-06-07,22,70,24,1417042,22
2025-06-08,11,33,11,583290,11
2025-06-09,7,15,7,446701,7
2025-06-10,13,34,15,674000,13
2025-06-11,5,46,11,446300,4
2025-06-12,8,18,15,337130,7
2025-06-13,11,27,11,547800,11
2025-06-14,38,105,31,2479538,38
2025-06-15,13,41,17,798280,13
2025-06-16,9,20,14,523240,9
2025-06-17,9,15,9,405240,9
2025-06-18,6,8,12,143000,5
2025-06-19,4,7,12,133300,4
2025-06-20,12,32,13,603800,12
2025-06-21,29,87,30,1899626,29
2025-06-22,14,49,21,843841,14
2025-06-23,2,4,2,80100,2
2025-06-24,5,11,14,202350,5
2025-06-25,0,0,0,0,0
2025-06-26,7,18,7,422860,7
2025-06-27,10,21,17,527701,9
2025-06-28,17,41,25,879322,17
2025-06-29,5,12,5,264330,5
2025-06-30,2,5,3,69500,2
2025-07-01,2,4,2,104000,2
2025-07-02,0,0,0,0,0
2025-07-03,5,12,6,273801,5
2025-07-04,9,21,15,524600,8
2025-07-05,14,47,23,872351,14
2025-07-06,8,25,18,435960,8
2025-07-07,3,7,10,203650,3
2025-07-08,0,0,0,0,0
2025-07-09,2,4,9,108641,2
2025-07-10,5,22,13,376421,5
2025-07-11,14,37,25,770320,14
2025-07-12,24,66,31,1613871,24
2025-07-13,12,19,14,337101,9
2025-07-14,0,4,8,0,0
2025-07-15,2,4,2,80100,2
2025-07-16,1,2,1,50001,1
2025-07-17,5,13,12,265500,5
2025-07-18,14,37,22,617821,14
2025-07-19,49,144,52,2760117,48
2025-07-20,27,87,30,2086600,27
2025-07-21,26,85,28,1443491,26
2025-07-22,8,32,9,533810,8
2025-07-23,2,2,5,48400,2
2025-07-24,10,22,13,489241,8
2025-07-25,24,77,30,1669071,22
2025-07-26,27,96,26,1755965,24
2025-07-27,18,85,26,1421466,16
2025-07-28,9,42,11,639151,9
2025-07-29,12,48,13,811880,12
2025-07-30,5,19,5,345231,5
2025-07-31,7,21,7,372201,7
2025-08-01,16,50,31,990441,15
2025-08-02,20,84,26,1473568,20
2025-08-03,17,78,26,1383569,15
2025-08-04,8,59,19,977942,7
2025-08-05,3,12,3,177120,3
2025-08-06,3,37,12,387000,2
2025-08-07,10,62,26,926541,10
2025-08-08,22,80,23,1512736,21
2025-08-09,22,94,29,2406986,20
2025-08-10,28,94,32,2426588,26
2025-08-11,26,86,26,2399965,23
2025-08-12,15,49,21,1313270,14
2025-08-13,27,63,23,1703267,21
2025-08-14,9,50,14,1251771,9
2025-08-15,22,69,23,1815206,22
2025-08-16,24,70,27,1647474,23
2025-08-17,16,55,20,839351,15
2025-08-18,8,19,11,336910,7
2025-08-19,3,10,3,165500,3
2025-08-20,2,4,7,154800,2
2025-08-21,4,32,13,360170,3
2025-08-22,3,34,14,403350,3
2025-08-23,10,33,10,752122,10
2025-08-24,4,14,4,240501,4
2025-08-25,3,7,3,154831,3
2025-08-26,0,0,0,0,0
2025-08-27,0,0,0,0,0
2025-08-28,1,2,1,63000,1
2025-08-29,5,22,5,307820,5
