date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-06-07,11,31,12,594752,11
2026-06-08,5,8,5,133900,5
2026-06-09,2,4,2,114530,2
2026-06-10,2,4,2,76800,2
2026-06-11,6,52,13,606260,6
2026-06-12,16,43,15,782562,15
2026-06-13,30,66,27,1481543,29
2026-06-14,11,27,12,579342,11
2026-06-15,7,12,7,250460,7
2026-06-16,12,26,12,528516,12
2026-06-17,3,4,2,69600,2
2026-06-18,8,27,11,443900,7
2026-06-19,20,55,19,992526,19
2026-06-20,26,88,30,2020384,26
2026-06-21,10,27,10,535941,10
2026-06-22,6,10,6,261300,6
2026-06-23,5,8,5,188650,5
2026-06-24,0,0,0,0,0
2026-06-25,7,5,10,152371,3
2026-06-26,18,46,27,928864,18
2026-06-27,19,56,29,1364870,19
2026-06-28,14,39,22,450730,14
2026-06-29,8,18,16,329490,8
2026-06-30,2,7,2,102600,2
2026-07-01,6,16,6,504500,6
2026-07-02,2,3,1,113520,2
2026-07-03,12,36,12,542550,12
2026-07-04,21,66,22,1494697,20
2026-07-05,9,18,8,634842,8
2026-07-06,12,31,12,895720,11
2026-07-07,1,2,1,33120,1
2026-07-08,2,2,2,41421,2
2026-07-09,9,14,6,464422,6
2026-07-10,16,40,17,807910,16
2026-07-11,32,100,34,2538234,32
2026-07-12,12,39,15,816120,12
2026-07-13,3,7,3,172400,3
2026-07-14,0,0,0,0,0
2026-07-15,2,6,2,187000,2
2026-07-16,5,11,5,249920,5
2026-07-17,10,23,9,377890,9
2026-07-18,48,122,50,3473842,44
2026-07-19,34,133,37,3304474,34
2026-07-20,19,54,19,1275688,17
2026-07-21,4,19,5,418764,4
2026-07-22,4,13,12,255400,4
2026-07-23,5,19,6,402582,5
2026-07-24,13,41,13,987208,13
2026-07-25,20,89,26,1661544,19
2026-07-26,20,84,23,1427809,20
2026-07-27,8,25,8,510416,8
2026-07-28,2,14,4,242140,2
2026-07-29,7,25,7,584545,7
2026-07-30,8,25,7,488027,7
2026-07-31,16,70,17,1335944,15
2026-08-01,12,48,13,1206345,11
2026-08-02,7,27,9,660124,6
2026-08-03,6,26,7,518720,6
2026-08-04,18,30,15,661806,15
2026-08-05,18,38,17,778114,16
2026-08-06,8,21,7,508346,7
2026-08-07,18,58,17,1345292,16
2026-08-08,24,77,25,1746151,22
2026-08-09,23,68,23,1586826,20
2026-08-10,15,58,21,1883500,15
2026-08-11,24,66,19,2203573,23
2026-08-12,14,47,13,1563071,14
2026-08-13,25,70,20,2377158,21
2026-08-14,21,71,23,1724222,21
2026-08-15,10,37,10,937038,9
2026-08-16,4,11,5,220155,4
2026-08-17,5,10,9,303250,5
2026-08-18,4,13,4,354888,4
2026-08-19,5,17,4,395864,5
2026-08-20,3,9,3,248745,3
2026-08-21,14,32,12,708453,12
2026-08-22,12,32,11,646736,11
2026-08-23,8,27,9,520845,8
2026-08-24,2,4,2,58680,2
2026-08-25,1,3,1,65340,1
2026-08-26,4,10,4,186780,4
2026-08-27,2,9,2,182733,2
2026-08-28,1,1,1,17000,1
2026-08-29,6,18,5,562601,6
2026-08-30,1,3,1,126000,1
2026-08-31,0,0,0,0,0
2026-09-01,1,3,1,120879,1
2026-09-02,2,5,2,94641,2
2026-09-03,3,7,3,257650,3
2026-09-04,0,0,0,0,0
2026-09-05,3,10,3,269274,3
