date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-12-24,15,32,15,1433100,15
2025-12-25,26,71,29,3022725,26
2025-12-26,38,120,39,4629822,38
2025-12-27,43,122,33,6815659,43
2025-12-28,55,167,49,8251114,55
2025-12-29,51,158,46,7972464,51
2025-12-30,48,129,35,6218225,44
2025-12-31,40,122,35,6062074,40
2026-01-01,28,90,29,4458104,28
2026-01-02,37,125,31,6586556,37
2026-01-03,39,97,29,5243019,36
2026-01-04,27,67,31,2554525,25
2026-01-05,9,28,10,1408310,9
2026-01-06,9,24,9,1170199,9
2026-01-07,1,2,1,79000,1
2026-01-08,9,20,14,1256500,9
2026-01-09,18,51,18,2673345,18
2026-01-10,50,127,40,6588879,49
2026-01-11,37,99,29,5875308,37
2026-01-12,21,49,22,1857450,21
2026-01-13,12,28,12,1561260,12
2026-01-14,6,15,6,737400,6
2026-01-15,15,32,15,1721164,15
2026-01-16,16,46,21,2209524,16
2026-01-17,38,108,36,5245903,37
2026-01-18,21,52,23,2652100,21
2026-01-19,10,27,17,1089441,10
2026-01-20,15,32,16,1624090,15
2026-01-21,8,15,9,817220,8
2026-01-22,11,25,16,1369584,11
2026-01-23,22,54,22,2753941,22
2026-01-24,34,107,27,5412961,34
2026-01-25,21,61,34,2837326,21
2026-01-26,9,20,15,942492,9
2026-01-27,5,10,5,501000,5
2026-01-28,3,7,10,409200,3
2026-01-29,10,27,11,1494101,10
2026-01-30,23,60,28,2616664,22
2026-01-31,26,79,22,4671616,25
2026-02-01,7,15,7,770000,7
2026-02-02,6,10,4,643200,4
2026-02-03,7,16,8,815240,7
2026-02-04,3,19,13,719700,3
2026-02-05,3,6,3,323780,3
2026-02-06,21,50,27,2955354,20
2026-02-07,29,102,39,4027463,29
2026-02-08,16,56,22,2296975,16
2026-02-09,5,8,12,377400,5
2026-02-10,7,24,9,911120,7
2026-02-11,17,44,14,2998546,17
2026-02-12,11,23,11,1282460,11
2026-02-13,18,45,23,1987672,18
2026-02-14,28,77,22,3966290,28
2026-02-15,15,40,20,1885415,15
2026-02-16,13,30,16,1629600,12
2026-02-17,6,17,10,845039,6
2026-02-18,8,22,8,926060,8
2026-02-19,9,16,9,733800,8
2026-02-20,16,38,17,1933121,16
2026-02-21,39,94,27,5237539,39
2026-02-22,31,94,30,5232907,31
2026-02-23,4,11,5,539660,4
2026-02-24,4,9,4,611000,4
2026-02-25,5,13,12,646920,5
2026-02-26,4,9,11,432200,4
2026-02-27,8,26,16,1155914,8
2026-02-28,28,88,20,4705761,28
2026-03-01,11,30,14,1471850,11
2026-03-02,4,8,7,363100,4
2026-03-03,2,6,2,495500,2
2026-03-04,2,6,2,277970,2
2026-03-05,5,13,10,959000,5
2026-03-06,12,36,17,1546950,12
2026-03-07,12,42,19,2541220,12
2026-03-08,7,17,7,615280,7
2026-03-09,3,8,3,385220,3
2026-03-10,8,22,15,1061800,8
2026-03-11,1,2,1,87780,1
2026-03-12,2,4,2,207200,2
2026-03-13,16,45,26,1627860,16
2026-03-14,10,21,14,1313190,10
2026-03-15,8,22,8,807670,8
2026-03-16,2,2,1,118800,1
2026-03-17,4,9,5,389400,4
2026-03-18,4,10,4,388960,4
2026-03-19,8,18,8,735870,8
2026-03-20,18,48,19,2082204,18
2026-03-21,14,35,9,1649070,14
2026-03-22,6,15,11,693710,6
2026-03-23,2,5,7,301920,2
2026-03-24,2,4,2,219230,2
