date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-12-11,37,109,39,5003864,37
2025-12-12,45,114,41,5621541,45
2025-12-13,44,114,43,6078891,44
2025-12-14,47,125,40,6427202,47
2025-12-15,31,72,28,3747354,31
2025-12-16,20,44,20,1791700,20
2025-12-17,21,46,18,2349601,21
2025-12-18,32,81,37,3796482,32
2025-12-19,38,95,34,4811091,38
2025-12-20,47,122,40,6471181,47
2025-12-21,35,83,37,4319915,35
2025-12-22,27,54,25,2718341,27
2025-12-23,20,45,26,1983720,20
2025-12-24,12,26,12,1190100,12
2025-12-25,21,62,24,2025770,21
2025-12-26,43,133,44,4988821,43
2025-12-27,36,96,26,5578057,36
2025-12-28,56,171,50,8515414,56
2025-12-29,48,150,43,7485804,48
2025-12-30,41,107,28,5844185,37
2025-12-31,38,112,31,5315103,37
2026-01-01,26,88,27,3738504,26
2026-01-02,28,100,22,5558876,28
2026-01-03,37,81,24,5091959,34
2026-01-04,22,58,27,2288500,21
2026-01-05,8,26,9,1344510,8
2026-01-06,5,16,5,775079,5
2026-01-07,1,2,1,79000,1
2026-01-08,8,17,15,1092100,8
2026-01-09,16,44,20,2352425,16
2026-01-10,45,109,34,6384229,43
2026-01-11,28,83,28,4600486,28
2026-01-12,13,33,18,1145430,13
2026-01-13,11,25,13,1469540,11
2026-01-14,5,13,5,671400,5
2026-01-15,12,26,12,1439784,12
2026-01-16,13,40,18,1845644,13
2026-01-17,33,102,32,5080603,33
2026-01-18,13,33,19,1609300,13
2026-01-19,8,49,21,1394241,8
2026-01-20,11,25,12,1239190,11
2026-01-21,6,11,9,619840,6
2026-01-22,8,18,15,959760,8
2026-01-23,22,52,21,2700325,22
2026-01-24,30,94,25,5048141,30
2026-01-25,19,52,28,2623827,19
2026-01-26,8,18,14,910093,8
2026-01-27,4,8,4,436800,4
2026-01-28,2,5,7,282600,2
2026-01-29,8,23,9,1150901,8
2026-01-30,18,46,25,2301724,17
2026-01-31,24,75,22,4497316,23
2026-02-01,3,7,3,391600,3
2026-02-02,5,7,3,512700,3
2026-02-03,3,9,4,453200,3
2026-02-04,3,19,13,719700,3
2026-02-05,1,2,1,87780,1
2026-02-06,22,52,26,3102267,21
2026-02-07,25,82,35,3426361,25
2026-02-08,14,49,20,1957270,14
2026-02-09,4,8,11,377400,4
2026-02-10,9,28,11,958320,9
2026-02-11,14,36,11,2653586,14
2026-02-12,10,21,10,1194460,10
2026-02-13,15,37,20,1676682,15
2026-02-14,19,56,16,3057980,19
2026-02-15,10,26,17,1282275,10
2026-02-16,7,14,12,913100,7
2026-02-17,4,13,10,512560,4
2026-02-18,7,19,7,823760,7
2026-02-19,7,10,13,504500,6
2026-02-20,14,34,15,1675561,14
2026-02-21,34,81,26,4557608,34
2026-02-22,24,75,23,4368587,24
2026-02-23,4,12,5,480150,4
2026-02-24,2,5,2,347600,2
2026-02-25,2,4,9,231120,2
2026-02-26,2,5,9,289200,2
2026-02-27,6,19,13,836914,6
2026-02-28,21,72,19,3985420,21
2026-03-01,8,24,11,1312950,8
2026-03-02,3,7,10,457740,3
2026-03-03,1,5,1,476000,1
2026-03-04,2,6,2,277970,2
2026-03-05,4,9,11,628760,4
2026-03-06,10,31,19,1152150,10
2026-03-07,9,31,14,2098320,9
2026-03-08,4,9,4,376800,4
2026-03-09,1,2,1,42900,1
2026-03-10,8,22,15,1061800,8
2026-03-11,2,4,2,181781,2
