date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-09-13,64,174,52,4255916,60
2025-09-14,51,150,50,3265946,49
2025-09-15,13,29,23,472912,12
2025-09-16,12,29,12,560240,12
2025-09-17,14,18,13,365520,8
2025-09-18,15,47,19,984681,15
2025-09-19,21,57,27,1092990,21
2025-09-20,29,97,31,2287133,28
2025-09-21,28,81,28,1310882,27
2025-09-22,26,79,27,1533545,26
2025-09-23,18,37,18,842200,18
2025-09-24,11,20,11,603620,10
2025-09-25,13,32,21,728970,13
2025-09-26,28,68,27,1483931,26
2025-09-27,38,130,37,2602971,34
2025-09-28,23,60,28,1193587,23
2025-09-29,10,18,12,493610,9
2025-09-30,1,4,9,205260,1
2025-10-01,0,0,0,0,0
2025-10-02,11,26,12,584941,11
2025-10-03,21,48,28,1070610,21
2025-10-04,25,73,29,1490181,25
2025-10-05,13,42,20,693801,13
2025-10-06,12,44,14,716260,11
2025-10-07,7,17,6,731440,7
2025-10-08,7,17,7,380380,7
2025-10-09,13,36,22,893770,13
2025-10-10,25,56,23,1211580,22
2025-10-11,48,143,50,3203024,45
2025-10-12,33,104,39,2552694,33
2025-10-13,15,43,14,932791,14
2025-10-14,5,16,5,370750,5
2025-10-15,6,12,13,334940,6
2025-10-16,7,14,7,408410,7
2025-10-17,26,54,31,1220281,26
2025-10-18,33,108,42,2114681,33
2025-10-19,21,43,19,1084730,18
2025-10-20,12,25,16,636350,12
2025-10-21,3,6,3,122040,3
2025-10-22,6,11,11,313760,6
2025-10-23,8,21,8,371120,8
2025-10-24,15,34,18,767480,15
2025-10-25,30,123,31,1886600,30
2025-10-26,25,61,25,1493183,24
2025-10-27,7,20,12,390712,7
2025-10-28,4,9,4,247700,4
2025-10-29,14,34,18,762700,14
2025-10-30,6,13,13,378200,6
2025-10-31,14,39,19,891240,14
2025-11-01,39,123,30,3363176,38
2025-11-02,23,65,18,1806840,23
2025-11-03,7,19,7,397540,7
2025-11-04,3,8,4,170440,3
2025-11-05,6,16,13,371300,6
2025-11-06,5,11,5,226950,5
2025-11-07,20,59,25,2102200,20
2025-11-08,35,102,27,5622511,34
2025-11-09,26,72,16,3421844,24
2025-11-10,13,41,19,1751200,12
2025-11-11,10,39,12,1144200,10
2025-11-12,12,24,9,1265520,12
2025-11-13,32,84,27,3958772,32
2025-11-14,37,89,31,4440455,37
2025-11-15,43,129,38,5580545,43
2025-11-16,36,144,29,3639322,36
2025-11-17,29,63,25,3144706,27
2025-11-18,27,53,27,2595980,27
2025-11-19,13,31,14,1594301,13
2025-11-20,20,46,22,2201020,20
2025-11-21,43,123,41,5634352,43
2025-11-22,33,109,39,4783122,33
2025-11-23,51,147,42,5991777,51
2025-11-24,18,42,21,1913930,18
2025-11-25,12,30,14,1546800,12
2025-11-26,7,18,6,838120,7
2025-11-27,18,61,18,2015644,18
2025-11-28,20,67,21,2523614,20
2025-11-29,34,103,30,4161192,34
2025-11-30,20,70,27,2155922,20
2025-12-01,11,24,12,1081700,11
2025-12-02,8,19,11,961700,8
2025-12-03,9,22,13,1109840,8
2025-12-04,11,95,14,2257920,11
2025-12-05,21,85,25,2368301,21
2025-12-06,31,109,36,5105460,31
2025-12-07,18,48,27,2221400,17
2025-12-08,3,6,10,269600,3
2025-12-09,8,25,10,1530500,8
2025-12-10,7,23,8,853301,7
2025-12-11,6,26,18,481800,5
2025-12-12,14,38,20,1860900,14
