date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-03-31,17,51,21,1796712,17
2025-04-01,8,25,12,788270,8
2025-04-02,6,20,6,488541,6
2025-04-03,10,24,10,437301,10
2025-04-04,23,65,31,1147363,20
2025-04-05,30,89,32,2077123,30
2025-04-06,19,42,20,857561,19
2025-04-07,10,23,10,410951,9
2025-04-08,10,21,15,551380,10
2025-04-09,1,2,8,91200,1
2025-04-10,12,26,13,409001,11
2025-04-11,13,36,23,693181,13
2025-04-12,37,101,33,2370332,37
2025-04-13,12,26,16,634252,11
2025-04-14,9,21,13,543200,9
2025-04-15,9,26,13,705500,9
2025-04-16,6,14,6,370901,6
2025-04-17,7,11,13,308601,6
2025-04-18,21,57,21,1387701,21
2025-04-19,25,81,32,1652842,25
2025-04-20,6,17,6,277420,6
2025-04-21,9,19,10,283000,7
2025-04-22,4,10,4,226100,4
2025-04-23,3,9,10,272880,3
2025-04-24,9,21,9,506100,8
2025-04-25,12,29,17,653020,12
2025-04-26,24,64,25,1173165,21
2025-04-27,21,62,28,1330701,21
2025-04-28,13,24,17,775021,11
2025-04-29,7,25,9,673312,7
2025-04-30,10,23,11,550181,10
2025-05-01,8,21,8,637200,6
2025-05-02,13,35,20,892001,13
2025-05-03,64,156,48,4431623,58
2025-05-04,46,149,41,4319388,46
2025-05-05,34,112,38,2649139,34
2025-05-06,5,10,12,322000,5
2025-05-07,0,0,0,0,0
2025-05-08,3,6,3,93001,3
2025-05-09,8,15,14,313001,8
2025-05-10,8,28,9,494491,8
2025-05-11,0,0,0,0,0
2025-05-12,2,6,2,85000,2
2025-05-13,3,6,10,161700,3
2025-05-14,0,0,0,0,0
2025-05-15,4,9,4,242100,4
2025-05-16,3,7,10,193640,3
2025-05-17,17,49,23,1381751,17
2025-05-18,6,55,15,472600,6
2025-05-19,5,11,5,312500,5
2025-05-20,1,4,1,68000,1
2025-05-21,2,8,2,249240,2
2025-05-22,6,14,13,328800,5
2025-05-23,7,23,7,357760,6
2025-05-24,17,47,25,997761,17
2025-05-25,6,17,6,291750,6
2025-05-26,2,3,9,124800,2
2025-05-27,2,4,2,140000,2
2025-05-28,4,44,10,267700,3
2025-05-29,3,46,11,324401,3
2025-05-30,4,9,11,320450,4
2025-05-31,4,12,13,321470,4
2025-06-01,2,2,2,26000,2
2025-06-02,1,5,1,79540,1
2025-06-03,0,0,0,0,0
2025-06-04,0,0,0,0,0
2025-06-05,3,5,3,122600,3
2025-06-06,3,7,3,226701,3
2025-06-07,6,14,6,421101,6
2025-06-08,0,0,0,0,0
2025-06-09,1,1,1,19500,1
2025-06-10,2,6,3,93000,2
2025-06-11,1,40,8,352000,1
2025-06-12,1,2,8,92880,1
2025-06-13,3,6,3,191460,3
2025-06-14,2,8,4,157400,2
2025-06-15,3,10,3,211001,3
2025-06-16,1,3,1,85350,1
2025-06-17,1,1,1,17500,1
2025-06-18,3,2,9,37400,2
2025-06-19,0,0,8,0,0
2025-06-20,3,9,3,213400,3
2025-06-21,2,4,9,165160,2
2025-06-22,2,6,2,136601,2
2025-06-23,0,0,0,0,0
2025-06-24,0,0,0,0,0
2025-06-25,0,0,0,0,0
2025-06-26,0,0,0,0,0
2025-06-27,2,3,2,74500,2
2025-06-28,4,8,4,172560,4
2025-06-29,2,13,4,254200,2
