date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-01-19,23,87,30,1987190,23
2025-01-20,11,41,12,1207900,11
2025-01-21,17,85,20,1679700,17
2025-01-22,5,46,12,539600,5
2025-01-23,11,69,12,1267411,11
2025-01-24,33,106,25,3473070,33
2025-01-25,23,60,29,2721100,21
2025-01-26,21,54,27,2221646,21
2025-01-27,16,53,24,2618500,14
2025-01-28,12,42,20,2004640,12
2025-01-29,17,81,19,2633150,16
2025-01-30,16,39,21,1735870,15
2025-01-31,18,60,27,1894066,17
2025-02-01,27,104,26,4898871,26
2025-02-02,11,31,17,1467860,11
2025-02-03,10,34,10,1515401,10
2025-02-04,11,24,11,1222680,11
2025-02-05,7,20,6,900701,6
2025-02-06,8,26,16,1074200,8
2025-02-07,24,72,33,2760510,24
2025-02-08,30,127,33,3938267,30
2025-02-09,33,82,37,3492200,33
2025-02-10,15,51,22,1764769,15
2025-02-11,17,44,18,2353400,17
2025-02-12,8,20,12,416101,8
2025-02-13,6,37,12,811741,6
2025-02-14,14,85,28,1760810,14
2025-02-15,17,74,29,3410120,17
2025-02-16,22,51,28,2171481,22
2025-02-17,14,35,21,1269641,14
2025-02-18,8,21,9,1019820,8
2025-02-19,5,19,12,585924,5
2025-02-20,13,76,20,1694320,13
2025-02-21,18,51,19,1908481,18
2025-02-22,43,128,46,6065502,41
2025-02-23,38,99,38,5408496,38
2025-02-24,7,19,7,986510,7
2025-02-25,6,25,8,706400,6
2025-02-26,1,5,1,280500,1
2025-02-27,9,27,9,1112180,9
2025-02-28,9,20,9,653300,9
2025-03-01,14,40,15,1785401,14
2025-03-02,5,14,5,537380,5
2025-03-03,5,11,5,597400,5
2025-03-04,6,35,6,1120500,6
2025-03-05,4,8,11,368520,4
2025-03-06,4,12,4,293100,4
2025-03-07,12,48,20,1911580,12
2025-03-08,19,62,19,3400639,19
2025-03-09,12,32,19,1241140,12
2025-03-10,1,2,1,140000,1
2025-03-11,1,3,1,148500,1
2025-03-12,0,0,0,0,0
2025-03-13,3,8,4,286600,3
2025-03-14,12,32,13,1816000,12
2025-03-15,15,49,22,2289070,14
2025-03-16,8,19,8,791100,8
2025-03-17,7,19,7,791480,7
2025-03-18,3,5,3,164401,3
2025-03-19,5,10,12,589120,5
2025-03-20,14,36,14,1089401,14
2025-03-21,10,36,14,1632264,10
2025-03-22,18,62,27,2175060,18
2025-03-23,6,15,13,624200,6
2025-03-24,2,5,2,104450,2
2025-03-25,7,17,7,625040,7
2025-03-26,2,7,2,258500,2
2025-03-27,6,26,6,503470,5
2025-03-28,13,40,15,1101950,13
2025-03-29,15,43,15,1032692,13
2025-03-30,8,27,9,584000,8
2025-03-31,5,16,5,614200,5
2025-04-01,0,0,0,0,0
2025-04-02,1,2,1,39001,1
2025-04-03,0,0,0,0,0
2025-04-04,3,10,3,123001,2
2025-04-05,2,10,3,178800,2
2025-04-06,1,2,1,34000,1
2025-04-07,3,6,3,94000,2
2025-04-08,0,0,0,0,0
2025-04-09,0,0,0,0,0
2025-04-10,2,4,2,54000,1
2025-04-11,0,0,0,0,0
2025-04-12,4,35,10,197200,4
2025-04-13,3,9,3,160861,3
2025-04-14,2,4,2,92000,2
2025-04-15,0,0,0,0,0
2025-04-16,0,0,0,0,0
2025-04-17,1,1,1,20800,1
2025-04-18,2,7,2,129501,2
2025-04-19,4,14,5,275001,4
