date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-01-09,4,14,5,453600,4
2025-01-10,18,39,22,1811100,17
2025-01-11,48,125,41,5904887,46
2025-01-12,39,100,30,5288972,39
2025-01-13,20,51,21,2420910,20
2025-01-14,8,9,8,445500,8
2025-01-15,8,93,16,982000,8
2025-01-16,7,12,7,742200,7
2025-01-17,26,93,31,2308571,26
2025-01-18,30,95,36,3967326,30
2025-01-19,13,67,20,1328787,13
2025-01-20,9,37,10,1106900,9
2025-01-21,14,36,17,1392300,14
2025-01-22,6,33,13,539600,6
2025-01-23,8,30,9,652101,8
2025-01-24,28,94,20,2903910,28
2025-01-25,20,55,28,2341200,19
2025-01-26,22,48,28,2201345,22
2025-01-27,14,46,22,2289500,12
2025-01-28,15,67,24,2220000,15
2025-01-29,17,79,18,2500350,16
2025-01-30,15,36,20,1629070,14
2025-01-31,16,52,25,1854566,15
2025-02-01,21,99,22,4427201,20
2025-02-02,6,20,12,1145920,6
2025-02-03,9,19,9,1074301,9
2025-02-04,4,31,5,279080,4
2025-02-05,7,20,6,1006301,6
2025-02-06,7,23,15,899300,7
2025-02-07,22,66,31,2661410,22
2025-02-08,25,117,24,3596316,25
2025-02-09,30,73,34,3314520,30
2025-02-10,13,44,20,1607769,13
2025-02-11,14,36,15,2082800,14
2025-02-12,6,15,10,339101,6
2025-02-13,6,37,12,811741,6
2025-02-14,10,74,24,1631810,10
2025-02-15,13,61,24,2866170,13
2025-02-16,12,26,17,1195181,12
2025-02-17,11,23,18,965641,11
2025-02-18,6,16,6,588320,6
2025-02-19,4,16,11,492424,4
2025-02-20,10,68,17,1108220,10
2025-02-21,17,47,18,1840881,17
2025-02-22,38,122,41,5489361,36
2025-02-23,25,58,23,3571236,25
2025-02-24,6,15,6,906911,6
2025-02-25,3,15,5,467400,3
2025-02-26,1,5,1,280500,1
2025-02-27,8,25,8,1043980,8
2025-02-28,5,11,5,312200,5
2025-03-01,10,23,10,1235001,10
2025-03-02,6,20,8,741980,6
2025-03-03,2,4,2,337800,2
2025-03-04,5,32,5,668100,5
2025-03-05,1,2,8,159520,1
2025-03-06,3,9,3,275500,3
2025-03-07,10,43,18,1711380,10
2025-03-08,16,47,16,2744038,16
2025-03-09,10,28,17,1276740,10
2025-03-10,0,0,0,0,0
2025-03-11,1,3,1,148500,1
2025-03-12,0,0,0,0,0
2025-03-13,3,8,4,286600,3
2025-03-14,9,23,10,1363400,9
2025-03-15,16,48,23,2119690,15
2025-03-16,3,8,3,323400,3
2025-03-17,3,6,3,292000,3
2025-03-18,1,2,1,76600,1
2025-03-19,4,8,11,536320,4
2025-03-20,6,15,6,530500,6
2025-03-21,8,25,11,1124564,8
2025-03-22,11,32,17,1421040,11
2025-03-23,3,6,10,383600,3
2025-03-24,1,2,1,62000,1
2025-03-25,5,11,5,474940,5
2025-03-26,2,7,2,258500,2
2025-03-27,6,26,6,503470,5
2025-03-28,10,29,12,864800,10
2025-03-29,13,38,13,792042,11
2025-03-30,7,21,7,419000,7
2025-03-31,5,16,5,614200,5
2025-04-01,0,0,0,0,0
2025-04-02,1,2,1,39001,1
2025-04-03,0,0,0,0,0
2025-04-04,3,10,3,123001,2
2025-04-05,2,10,3,178800,2
2025-04-06,0,0,0,0,0
2025-04-07,2,4,2,56000,1
2025-04-08,0,0,0,0,0
2025-04-09,0,0,0,0,0
