date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-06-03,8,16,6,396150,6
2025-06-04,5,13,6,232450,5
2025-06-05,8,21,16,563020,8
2025-06-06,16,36,24,831501,16
2025-06-07,27,80,26,1790106,27
2025-06-08,10,28,10,508500,10
2025-06-09,7,15,7,446701,7
2025-06-10,11,30,13,600700,11
2025-06-11,5,46,11,446600,4
2025-06-12,8,18,15,332530,7
2025-06-13,11,25,18,568600,11
2025-06-14,42,115,35,2703858,42
2025-06-15,12,37,16,732280,12
2025-06-16,10,22,15,554040,10
2025-06-17,9,15,9,405240,9
2025-06-18,5,6,11,101200,4
2025-06-19,4,7,12,133300,4
2025-06-20,12,32,13,603800,12
2025-06-21,28,85,29,1864626,28
2025-06-22,11,42,18,691041,11
2025-06-23,3,6,3,103100,3
2025-06-24,5,11,14,202350,5
2025-06-25,0,0,0,0,0
2025-06-26,7,18,7,422860,7
2025-06-27,11,24,18,560701,10
2025-06-28,17,41,25,879322,17
2025-06-29,5,12,5,264330,5
2025-06-30,2,5,3,69500,2
2025-07-01,2,4,2,104000,2
2025-07-02,1,2,8,50400,1
2025-07-03,5,12,6,273801,5
2025-07-04,9,21,15,524600,8
2025-07-05,16,51,25,955351,16
2025-07-06,8,25,18,435960,8
2025-07-07,5,12,12,368650,5
2025-07-08,0,0,0,0,0
2025-07-09,2,4,9,108641,2
2025-07-10,6,24,14,409421,6
2025-07-11,14,37,25,770320,14
2025-07-12,26,74,33,1759071,26
2025-07-13,13,24,15,411351,10
2025-07-14,0,4,8,0,0
2025-07-15,2,4,2,80100,2
2025-07-16,2,4,2,105001,2
2025-07-17,5,13,12,265500,5
2025-07-18,14,37,22,617821,14
2025-07-19,49,142,52,2861317,48
2025-07-20,28,89,31,2135700,28
2025-07-21,25,82,27,1380791,25
2025-07-22,7,29,8,481010,7
2025-07-23,3,5,6,111100,3
2025-07-24,11,25,14,542041,9
2025-07-25,23,73,29,1602821,21
2025-07-26,27,96,26,1755965,24
2025-07-27,21,97,29,1593196,19
2025-07-28,11,50,13,772281,11
2025-07-29,13,53,14,968000,13
2025-07-30,6,21,6,387031,6
2025-07-31,10,28,9,588861,9
2025-08-01,17,52,32,1078441,16
2025-08-02,19,81,25,1402288,19
2025-08-03,18,86,28,1538229,16
2025-08-04,8,59,19,977942,7
2025-08-05,3,12,3,177120,3
2025-08-06,2,35,11,343000,1
2025-08-07,10,62,26,926541,10
2025-08-08,21,81,23,1514536,20
2025-08-09,26,100,32,2542086,23
2025-08-10,27,99,34,2555688,27
2025-08-11,28,89,27,2557965,25
2025-08-12,15,49,21,1313270,14
2025-08-13,29,80,25,2119527,23
2025-08-14,8,46,13,1173921,8
2025-08-15,24,72,24,1953806,23
2025-08-16,22,69,29,1610250,21
2025-08-17,16,53,20,833951,15
2025-08-18,10,30,14,527200,9
2025-08-19,4,16,4,242060,4
2025-08-20,2,4,7,154800,2
2025-08-21,4,32,13,360170,3
2025-08-22,4,38,15,537660,4
2025-08-23,10,33,10,752122,10
2025-08-24,4,14,4,240501,4
2025-08-25,3,7,3,154831,3
2025-08-26,0,0,0,0,0
2025-08-27,0,0,0,0,0
2025-08-28,1,2,1,63000,1
2025-08-29,6,25,6,331820,6
2025-08-30,6,19,6,476600,6
2025-08-31,1,2,1,83200,1
2025-09-01,2,6,2,131700,2
