date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-01-01,29,93,30,4704204,29
2026-01-02,37,121,30,6550556,37
2026-01-03,41,106,31,5712489,38
2026-01-04,27,68,29,2503745,25
2026-01-05,9,28,10,1408310,9
2026-01-06,8,22,8,1113449,8
2026-01-07,1,2,1,79000,1
2026-01-08,7,16,12,913900,7
2026-01-09,18,59,18,2929245,18
2026-01-10,52,135,44,6645259,51
2026-01-11,38,101,32,5822404,38
2026-01-12,20,47,21,1767250,20
2026-01-13,17,38,15,2032210,17
2026-01-14,6,15,6,737400,6
2026-01-15,15,32,18,1818004,15
2026-01-16,16,46,21,2209524,16
2026-01-17,37,110,35,5340303,36
2026-01-18,20,57,22,2431850,20
2026-01-19,13,33,20,1408022,13
2026-01-20,18,40,19,1882190,18
2026-01-21,10,19,11,1096620,10
2026-01-22,11,25,16,1369584,11
2026-01-23,21,52,21,2672541,21
2026-01-24,35,111,28,5679222,35
2026-01-25,22,63,36,3092700,22
2026-01-26,11,24,17,1098472,11
2026-01-27,7,14,7,771220,7
2026-01-28,3,7,10,409200,3
2026-01-29,11,29,19,1621701,11
2026-01-30,27,66,28,2806484,26
2026-01-31,28,80,20,4735368,27
2026-02-01,7,15,7,770000,7
2026-02-02,9,17,7,1004900,7
2026-02-03,8,18,9,907640,8
2026-02-04,4,21,14,790100,4
2026-02-05,4,8,11,451380,4
2026-02-06,22,52,28,3074154,21
2026-02-07,32,108,41,4181003,31
2026-02-08,20,65,24,2913855,20
2026-02-09,6,52,13,1033400,6
2026-02-10,8,26,10,938120,8
2026-02-11,19,52,16,3449546,19
2026-02-12,11,24,11,1326460,11
2026-02-13,20,49,23,2169992,20
2026-02-14,24,67,23,3459690,24
2026-02-15,14,37,21,1781015,14
2026-02-16,13,30,16,1610100,12
2026-02-17,10,25,12,1223739,10
2026-02-18,9,25,9,1057610,9
2026-02-19,10,18,10,848200,9
2026-02-20,19,46,20,2308521,19
2026-02-21,39,94,27,5237539,39
2026-02-22,37,104,37,5307589,36
2026-02-23,4,11,5,539660,4
2026-02-24,5,12,5,729800,5
2026-02-25,5,13,12,646920,5
2026-02-26,6,14,10,718920,6
2026-02-27,9,27,16,1178614,9
2026-02-28,25,104,23,5138611,25
2026-03-01,11,30,14,1471850,11
2026-03-02,4,8,7,363100,4
2026-03-03,2,6,2,495500,2
2026-03-04,2,6,2,277970,2
2026-03-05,5,13,10,959000,5
2026-03-06,12,36,17,1551750,12
2026-03-07,12,42,19,2541220,12
2026-03-08,8,42,8,615280,8
2026-03-09,4,10,4,558020,4
2026-03-10,8,22,15,1061800,8
2026-03-11,1,2,1,87780,1
2026-03-12,2,4,2,207200,2
2026-03-13,17,47,27,1741860,17
2026-03-14,11,21,15,1313190,11
2026-03-15,9,24,16,972790,9
2026-03-16,2,2,1,118800,1
2026-03-17,5,31,6,389400,5
2026-03-18,5,13,5,491260,5
2026-03-19,6,14,6,646270,6
2026-03-20,21,60,22,2822004,21
2026-03-21,16,45,11,1772130,16
2026-03-22,7,18,12,738710,7
2026-03-23,2,5,7,301920,2
2026-03-24,3,6,3,307010,3
2026-03-25,2,4,9,353120,2
2026-03-26,4,10,4,535700,4
2026-03-27,11,26,9,1059880,11
2026-03-28,17,40,14,1120001,16
2026-03-29,17,40,12,1398170,17
2026-03-30,4,12,4,500430,4
2026-03-31,1,2,1,70400,1
2026-04-01,1,2,1,46200,1
