date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-05-27,9,23,10,487485,9
2026-05-28,14,25,12,719310,12
2026-05-29,20,51,20,1014203,19
2026-05-30,22,56,23,1307809,21
2026-05-31,26,62,27,1291077,26
2026-06-01,13,27,11,672281,13
2026-06-02,9,19,9,332900,9
2026-06-03,4,49,11,509050,4
2026-06-04,20,40,18,888386,18
2026-06-05,10,60,15,1306205,10
2026-06-06,13,40,13,1181247,13
2026-06-07,11,35,12,552672,11
2026-06-08,4,7,4,120900,4
2026-06-09,2,4,2,114530,2
2026-06-10,1,2,1,38400,1
2026-06-11,5,49,12,562760,5
2026-06-12,16,41,15,845512,15
2026-06-13,29,64,25,1208247,27
2026-06-14,10,25,11,529342,10
2026-06-15,7,12,7,255960,7
2026-06-16,9,21,10,405016,9
2026-06-17,2,2,1,0,1
2026-06-18,6,10,13,156500,5
2026-06-19,16,47,16,849425,16
2026-06-20,22,74,25,1709623,22
2026-06-21,8,20,8,473821,8
2026-06-22,3,5,3,190300,3
2026-06-23,3,5,3,134500,3
2026-06-24,0,0,0,0,0
2026-06-25,7,5,10,152401,3
2026-06-26,18,46,27,926294,18
2026-06-27,15,46,25,958600,15
2026-06-28,11,33,19,346640,11
2026-06-29,6,14,14,247700,6
2026-06-30,1,5,1,44600,1
2026-07-01,4,12,4,367500,4
2026-07-02,2,3,1,113520,2
2026-07-03,8,21,8,398200,8
2026-07-04,16,59,18,1203297,15
2026-07-05,8,17,7,615342,7
2026-07-06,10,26,10,827950,9
2026-07-07,1,2,1,33120,1
2026-07-08,1,0,1,0,1
2026-07-09,7,11,5,377622,5
2026-07-10,13,36,14,657750,13
2026-07-11,24,79,27,1905664,24
2026-07-12,8,30,11,616100,8
2026-07-13,2,7,2,172400,2
2026-07-14,0,0,0,0,0
2026-07-15,2,6,2,187000,2
2026-07-16,3,6,3,150500,3
2026-07-17,9,18,8,278620,8
2026-07-18,48,117,50,3157092,44
2026-07-19,22,102,27,2206524,22
2026-07-20,16,48,17,1129937,15
2026-07-21,1,3,1,65340,1
2026-07-22,3,9,11,185700,3
2026-07-23,2,6,2,97401,2
2026-07-24,9,28,9,716248,9
2026-07-25,18,76,23,1304644,17
2026-07-26,15,54,16,760309,15
2026-07-27,6,17,6,376106,6
2026-07-28,2,14,4,242140,2
2026-07-29,6,22,6,535045,6
2026-07-30,7,22,6,440327,6
2026-07-31,14,47,15,1137341,13
2026-08-01,15,87,17,1503325,14
2026-08-02,4,18,6,506224,4
2026-08-03,6,22,6,448320,6
2026-08-04,18,29,15,656896,15
2026-08-05,16,33,15,640153,14
2026-08-06,3,13,5,326446,3
2026-08-07,16,46,14,1076222,14
2026-08-08,22,77,24,1863953,21
2026-08-09,16,51,15,1333027,13
2026-08-10,13,40,15,1419896,13
2026-08-11,12,30,10,1107126,12
2026-08-12,10,34,10,1122413,10
2026-08-13,21,60,16,2074782,17
2026-08-14,19,64,21,1584746,19
2026-08-15,9,31,8,812150,8
2026-08-16,4,11,5,220155,4
2026-08-17,3,6,7,122850,3
2026-08-18,4,13,4,354888,4
2026-08-19,4,13,3,313584,4
2026-08-20,1,2,1,58001,1
2026-08-21,10,26,9,521653,9
2026-08-22,11,30,10,608736,10
2026-08-23,9,31,10,637005,9
2026-08-24,2,4,2,58680,2
2026-08-25,1,3,1,65340,1
