date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-09-17,17,26,16,466521,11
2025-09-18,17,53,21,1067841,17
2025-09-19,24,64,28,1225290,24
2025-09-20,32,103,30,2503533,31
2025-09-21,26,77,26,1248222,25
2025-09-22,31,94,32,1729025,31
2025-09-23,21,45,21,966200,21
2025-09-24,14,25,12,743680,13
2025-09-25,16,38,24,834570,16
2025-09-26,28,68,27,1483931,26
2025-09-27,40,137,39,2794573,36
2025-09-28,22,58,27,1150821,22
2025-09-29,11,22,15,501834,10
2025-09-30,1,4,9,205260,1
2025-10-01,1,2,1,68200,1
2025-10-02,11,26,12,584941,11
2025-10-03,23,54,29,1161351,22
2025-10-04,23,76,31,1704183,23
2025-10-05,14,46,22,777401,14
2025-10-06,9,36,17,465700,8
2025-10-07,7,17,8,679440,7
2025-10-08,8,17,8,380380,8
2025-10-09,13,36,20,888560,13
2025-10-10,29,66,27,1385280,26
2025-10-11,57,163,51,3946845,54
2025-10-12,35,111,41,2657694,35
2025-10-13,16,46,15,972391,15
2025-10-14,10,27,10,578310,10
2025-10-15,6,12,13,334940,6
2025-10-16,9,18,9,566211,9
2025-10-17,25,51,30,1172081,25
2025-10-18,36,118,45,2188681,36
2025-10-19,27,56,25,1378490,24
2025-10-20,14,33,18,803490,14
2025-10-21,2,4,2,96040,2
2025-10-22,6,11,11,313760,6
2025-10-23,12,28,11,507220,11
2025-10-24,18,42,20,1022860,18
2025-10-25,31,125,31,1879160,31
2025-10-26,26,60,24,1562493,25
2025-10-27,7,20,12,390712,7
2025-10-28,5,11,5,282900,5
2025-10-29,15,36,19,842300,15
2025-10-30,5,11,12,336700,5
2025-10-31,15,40,20,920140,15
2025-11-01,42,127,32,3470976,40
2025-11-02,25,71,20,1858790,25
2025-11-03,7,19,7,397540,7
2025-11-04,4,10,5,210040,4
2025-11-05,6,16,13,371300,6
2025-11-06,6,13,6,254950,6
2025-11-07,24,70,29,2541440,24
2025-11-08,38,111,30,5787011,37
2025-11-09,28,78,18,3727845,26
2025-11-10,15,45,21,1918400,14
2025-11-11,10,39,12,1144200,10
2025-11-12,12,24,9,1265520,12
2025-11-13,34,88,29,4261412,34
2025-11-14,38,91,32,4588455,38
2025-11-15,43,129,38,5580545,43
2025-11-16,36,144,29,3639322,36
2025-11-17,32,71,29,3351706,30
2025-11-18,27,53,27,2503580,27
2025-11-19,14,34,15,1736101,14
2025-11-20,21,50,23,2469320,21
2025-11-21,46,130,42,5987590,46
2025-11-22,33,109,39,4783122,33
2025-11-23,52,149,43,6025577,52
2025-11-24,23,53,26,2377030,23
2025-11-25,11,28,13,1289400,11
2025-11-26,8,20,7,952520,8
2025-11-27,17,59,19,1824220,17
2025-11-28,25,78,22,3243990,25
2025-11-29,35,109,31,4631432,35
2025-11-30,20,57,25,2147941,20
2025-12-01,16,49,17,1702302,16
2025-12-02,7,16,12,757700,7
2025-12-03,11,26,15,1279240,10
2025-12-04,12,97,13,2370320,12
2025-12-05,26,98,28,2868201,26
2025-12-06,32,111,37,5218460,32
2025-12-07,20,56,29,2386600,19
2025-12-08,4,8,11,318200,4
2025-12-09,8,25,10,1530500,8
2025-12-10,7,23,8,853301,7
2025-12-11,8,30,20,765600,7
2025-12-12,16,43,22,2072100,16
2025-12-13,26,64,22,3280160,26
2025-12-14,12,31,15,1854660,12
2025-12-15,4,8,11,506321,4
2025-12-16,2,4,2,138000,2
