date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-04-28,37,87,41,1768712,35
2025-04-29,31,79,36,1811582,31
2025-04-30,23,51,20,1188881,23
2025-05-01,28,65,27,1605360,27
2025-05-02,41,117,43,2452438,39
2025-05-03,81,221,64,5517683,76
2025-05-04,66,210,62,5448888,66
2025-05-05,54,169,59,3955371,54
2025-05-06,13,30,21,927160,13
2025-05-07,3,9,3,195900,3
2025-05-08,10,21,10,326801,10
2025-05-09,10,19,14,419081,10
2025-05-10,19,55,29,1042372,19
2025-05-11,11,29,11,452020,11
2025-05-12,7,16,7,359400,7
2025-05-13,7,15,12,410200,7
2025-05-14,4,16,11,209000,4
2025-05-15,7,52,17,606600,7
2025-05-16,9,19,16,421140,9
2025-05-17,35,104,37,2642197,35
2025-05-18,8,20,17,493360,8
2025-05-19,9,21,9,481000,9
2025-05-20,5,12,5,221020,5
2025-05-21,3,9,3,258590,3
2025-05-22,13,25,19,497301,12
2025-05-23,17,44,23,834730,16
2025-05-24,29,85,32,1821431,29
2025-05-25,9,25,18,571500,9
2025-05-26,4,9,11,210751,4
2025-05-27,5,8,5,188600,5
2025-05-28,6,84,21,587700,4
2025-05-29,8,96,32,968211,8
2025-05-30,10,26,17,633050,10
2025-05-31,14,37,15,1082731,14
2025-06-01,5,11,5,146750,5
2025-06-02,3,11,4,199541,3
2025-06-03,2,4,2,44600,2
2025-06-04,0,0,0,0,0
2025-06-05,6,13,6,326050,6
2025-06-06,6,16,7,356401,6
2025-06-07,11,31,18,845240,11
2025-06-08,3,13,3,159990,3
2025-06-09,4,7,4,170301,4
2025-06-10,3,12,5,245300,3
2025-06-11,3,42,9,382500,2
2025-06-12,4,8,11,210990,3
2025-06-13,8,22,9,568960,8
2025-06-14,7,24,9,524630,7
2025-06-15,4,11,11,273761,4
2025-06-16,3,7,3,168800,3
2025-06-17,2,3,2,90100,2
2025-06-18,4,6,10,77000,3
2025-06-19,1,2,9,43200,1
2025-06-20,4,11,4,250800,4
2025-06-21,10,37,19,850785,10
2025-06-22,5,25,5,281201,5
2025-06-23,0,0,0,0,0
2025-06-24,0,0,0,0,0
2025-06-25,0,0,0,0,0
2025-06-26,1,2,1,33000,1
2025-06-27,4,8,3,146500,3
2025-06-28,6,23,14,417800,6
2025-06-29,3,15,5,304800,3
2025-06-30,0,0,0,0,0
2025-07-01,0,0,0,0,0
2025-07-02,0,0,0,0,0
2025-07-03,2,4,2,65400,2
2025-07-04,3,7,10,198125,3
2025-07-05,10,36,10,620532,10
2025-07-06,3,6,10,227720,3
2025-07-07,1,2,8,91200,1
2025-07-08,0,0,0,0,0
2025-07-09,0,0,0,0,0
2025-07-10,2,7,9,76000,2
2025-07-11,4,14,5,295090,4
2025-07-12,7,23,7,459530,7
2025-07-13,3,10,3,240802,3
2025-07-14,0,0,0,0,0
2025-07-15,1,2,1,40500,1
2025-07-16,1,2,1,50001,1
2025-07-17,5,13,12,265500,5
2025-07-18,4,8,5,138701,4
2025-07-19,24,59,35,1054017,24
2025-07-20,7,13,15,459600,7
2025-07-21,4,10,4,179700,4
2025-07-22,4,15,4,236650,4
2025-07-23,0,0,0,0,0
2025-07-24,4,7,10,110441,3
2025-07-25,11,29,17,513361,9
2025-07-26,18,71,21,1065500,17
2025-07-27,4,14,8,424500,4
