date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-05-20,11,32,19,799320,11
2025-05-21,5,13,5,325391,5
2025-05-22,22,40,25,857531,20
2025-05-23,21,46,24,1022680,19
2025-05-24,36,90,34,2039144,36
2025-05-25,13,33,22,714750,13
2025-05-26,6,15,14,342041,6
2025-05-27,9,18,9,412400,9
2025-05-28,5,59,20,417700,4
2025-05-29,7,54,20,571411,7
2025-05-30,18,38,19,933730,16
2025-05-31,23,60,25,1620131,23
2025-06-01,7,12,6,189451,6
2025-06-02,7,22,9,386342,7
2025-06-03,2,5,2,126500,2
2025-06-04,5,10,5,275000,5
2025-06-05,6,13,6,326050,6
2025-06-06,11,27,12,616801,11
2025-06-07,20,57,24,1326662,20
2025-06-08,7,21,7,338590,7
2025-06-09,5,11,5,323501,5
2025-06-10,5,16,7,314100,5
2025-06-11,4,44,10,435300,3
2025-06-12,6,14,13,262330,5
2025-06-13,10,24,10,508800,10
2025-06-14,19,66,31,1396480,19
2025-06-15,12,38,18,635000,12
2025-06-16,5,13,5,295400,5
2025-06-17,3,5,3,130600,3
2025-06-18,3,2,9,37400,2
2025-06-19,2,4,10,74000,2
2025-06-20,11,29,19,577760,11
2025-06-21,18,63,25,1349776,18
2025-06-22,9,34,16,466601,9
2025-06-23,1,2,1,39600,1
2025-06-24,2,3,2,46500,2
2025-06-25,0,0,0,0,0
2025-06-26,4,9,4,184500,4
2025-06-27,8,17,15,384901,7
2025-06-28,7,15,15,299560,7
2025-06-29,6,23,8,442530,6
2025-06-30,1,4,2,52000,1
2025-07-01,1,2,1,70000,1
2025-07-02,0,0,0,0,0
2025-07-03,4,10,5,234800,4
2025-07-04,7,16,13,430875,6
2025-07-05,13,49,22,841332,13
2025-07-06,4,9,10,314520,4
2025-07-07,2,4,9,155200,2
2025-07-08,0,0,0,0,0
2025-07-09,1,2,1,46001,1
2025-07-10,5,22,13,376421,5
2025-07-11,8,23,9,473640,8
2025-07-12,19,54,21,1224271,19
2025-07-13,6,15,6,337101,6
2025-07-14,0,0,0,0,0
2025-07-15,2,4,2,80100,2
2025-07-16,3,4,10,144001,2
2025-07-17,5,15,12,359500,5
2025-07-18,9,24,17,409301,9
2025-07-19,46,135,49,2640917,45
2025-07-20,21,71,29,1543441,21
2025-07-21,16,49,16,814402,16
2025-07-22,6,22,6,355700,6
2025-07-23,2,2,5,48400,2
2025-07-24,6,12,12,275451,5
2025-07-25,20,57,27,1161191,18
2025-07-26,26,91,25,1616275,23
2025-07-27,15,68,21,1096776,13
2025-07-28,8,37,10,553461,8
2025-07-29,8,36,9,605380,8
2025-07-30,3,8,3,178801,3
2025-07-31,3,9,3,91601,3
2025-08-01,15,46,30,958601,14
2025-08-02,12,48,16,786580,12
2025-08-03,9,61,26,908100,7
2025-08-04,2,44,14,583691,2
2025-08-05,1,4,1,78600,1
2025-08-06,2,35,11,343000,1
2025-08-07,6,53,17,695301,6
2025-08-08,12,38,12,704115,11
2025-08-09,19,91,28,2333606,17
2025-08-10,16,55,22,1625217,16
2025-08-11,23,72,22,2039884,20
2025-08-12,13,43,19,1083320,12
2025-08-13,24,55,20,1523841,18
2025-08-14,9,50,14,1249522,9
2025-08-15,13,36,10,1006175,13
2025-08-16,20,58,17,1228474,19
2025-08-17,9,27,13,358541,8
2025-08-18,7,16,10,286420,6
