date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-01-27,9,19,9,854640,9
2026-01-28,8,23,8,1203620,8
2026-01-29,14,37,16,2291581,14
2026-01-30,29,69,29,2932180,28
2026-01-31,28,76,28,4602748,27
2026-02-01,18,58,16,2518200,18
2026-02-02,8,19,8,987300,8
2026-02-03,10,19,10,705520,10
2026-02-04,6,16,7,659800,6
2026-02-05,9,24,9,1143920,9
2026-02-06,23,58,28,3066571,22
2026-02-07,34,114,36,4538534,33
2026-02-08,24,73,27,3402540,24
2026-02-09,14,34,14,1711400,14
2026-02-10,11,29,12,1064660,11
2026-02-11,27,63,26,3801346,27
2026-02-12,18,40,18,1911900,18
2026-02-13,29,137,29,4375662,29
2026-02-14,38,104,36,4652533,38
2026-02-15,24,56,24,2472735,24
2026-02-16,20,54,21,2399990,19
2026-02-17,18,48,20,2397425,18
2026-02-18,12,29,11,1196410,10
2026-02-19,14,38,18,1620100,13
2026-02-20,28,80,32,4218861,28
2026-02-21,45,121,45,6397774,44
2026-02-22,38,107,39,5648500,38
2026-02-23,15,37,16,1407900,15
2026-02-24,12,38,15,1766900,12
2026-02-25,9,21,9,1089850,9
2026-02-26,13,32,12,1381306,13
2026-02-27,22,54,25,2714848,22
2026-02-28,35,130,38,5964332,35
2026-03-01,10,23,10,900800,10
2026-03-02,9,23,10,1026880,9
2026-03-03,5,14,5,759940,5
2026-03-04,4,11,4,448470,4
2026-03-05,9,26,10,1687800,9
2026-03-06,19,55,21,2306981,19
2026-03-07,21,63,23,3890097,21
2026-03-08,14,34,14,1251680,14
2026-03-09,3,7,3,421400,3
2026-03-10,9,24,9,1132200,9
2026-03-11,1,2,1,87780,1
2026-03-12,9,21,9,761402,9
2026-03-13,20,53,25,2149275,20
2026-03-14,24,68,23,3623202,24
2026-03-15,17,43,18,1626151,17
2026-03-16,7,24,8,1055300,5
2026-03-17,5,13,7,566600,5
2026-03-18,8,23,8,971700,8
2026-03-19,13,36,14,1581450,13
2026-03-20,37,104,35,4364742,36
2026-03-21,25,72,25,2599710,25
2026-03-22,12,32,13,1540760,12
2026-03-23,6,16,6,748320,6
2026-03-24,3,6,3,307010,3
2026-03-25,4,9,4,583020,4
2026-03-26,5,10,5,401900,5
2026-03-27,21,59,21,2034880,21
2026-03-28,25,61,25,1640801,24
2026-03-29,22,53,20,1578770,22
2026-03-30,4,11,4,489219,4
2026-03-31,6,16,6,474900,6
2026-04-01,1,2,1,46200,1
2026-04-02,4,9,4,137300,4
2026-04-03,4,8,4,188800,4
2026-04-04,5,17,6,399071,5
2026-04-05,4,9,4,290600,4
2026-04-06,7,20,10,637700,7
2026-04-07,3,6,3,99500,3
2026-04-08,1,2,1,18500,1
2026-04-09,0,0,0,0,0
2026-04-10,8,12,6,300400,6
2026-04-11,13,32,14,634000,12
2026-04-12,2,6,2,93960,2
2026-04-13,3,3,2,67000,2
2026-04-14,1,3,1,63120,1
2026-04-15,0,0,0,0,0
2026-04-16,1,3,1,61000,1
2026-04-17,1,2,1,27000,1
2026-04-18,7,14,7,580560,7
2026-04-19,1,3,1,62370,1
2026-04-20,1,2,1,40000,1
2026-04-21,1,2,1,17600,1
2026-04-22,1,2,1,103200,1
2026-04-23,2,3,2,71500,2
2026-04-24,3,7,3,278000,3
2026-04-25,3,11,3,291000,3
2026-04-26,1,3,1,65340,1
2026-04-27,1,1,1,17500,1
