date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-07-02,6,12,5,299760,6
2026-07-03,21,57,21,1064581,21
2026-07-04,26,76,26,1739297,25
2026-07-05,16,36,14,896862,14
2026-07-06,15,39,16,1038150,14
2026-07-07,5,9,5,158840,5
2026-07-08,3,4,3,79821,3
2026-07-09,14,32,12,927363,12
2026-07-10,29,66,30,1401950,29
2026-07-11,41,119,42,2963912,41
2026-07-12,23,64,25,1265240,22
2026-07-13,9,22,10,469820,9
2026-07-14,1,2,1,38400,1
2026-07-15,5,18,6,484080,5
2026-07-16,8,18,8,376527,8
2026-07-17,22,58,22,1068360,20
2026-07-18,64,161,65,4260172,60
2026-07-19,52,175,53,4737222,52
2026-07-20,22,64,22,1441028,20
2026-07-21,6,29,7,558364,6
2026-07-22,14,51,14,1178140,13
2026-07-23,8,32,10,643842,8
2026-07-24,19,56,19,1377677,19
2026-07-25,27,95,31,1929121,25
2026-07-26,21,90,24,1471071,21
2026-07-27,18,48,18,1022197,18
2026-07-28,6,26,8,557210,5
2026-07-29,10,36,10,818504,10
2026-07-30,12,38,10,767783,10
2026-07-31,25,111,29,2153051,24
2026-08-01,22,73,22,1828880,20
2026-08-02,21,85,28,1559523,20
2026-08-03,11,44,12,853417,11
2026-08-04,17,38,16,800346,16
2026-08-05,26,60,23,1514045,22
2026-08-06,11,33,9,820663,10
2026-08-07,28,86,27,1909375,26
2026-08-08,39,142,41,3227501,37
2026-08-09,45,127,40,3231697,39
2026-08-10,32,129,40,3612370,32
2026-08-11,38,102,31,2998631,36
2026-08-12,31,85,24,2358705,26
2026-08-13,38,104,31,3367171,32
2026-08-14,29,97,31,2495841,29
2026-08-15,17,81,18,1478181,16
2026-08-16,12,37,13,797044,12
2026-08-17,10,23,13,673830,9
2026-08-18,6,17,6,471088,6
2026-08-19,8,21,5,503664,8
2026-08-20,10,22,7,689373,7
2026-08-21,19,59,19,935729,19
2026-08-22,17,42,16,951988,16
2026-08-23,15,45,15,884705,14
2026-08-24,11,21,8,455059,8
2026-08-25,5,22,6,435668,5
2026-08-26,7,16,6,316920,6
2026-08-27,6,24,7,485213,6
2026-08-28,2,5,2,81601,2
2026-08-29,9,30,9,733931,9
2026-08-30,2,7,2,181520,2
2026-08-31,0,0,0,0,0
2026-09-01,1,3,1,120879,1
2026-09-02,2,5,2,94641,2
2026-09-03,4,9,4,348850,4
2026-09-04,1,1,1,8505,1
2026-09-05,5,15,5,422214,5
2026-09-06,7,16,7,309721,7
2026-09-07,2,4,2,87400,2
2026-09-08,1,2,1,35000,1
2026-09-09,0,0,0,0,0
2026-09-10,0,0,0,0,0
2026-09-11,2,5,2,85090,2
2026-09-12,5,16,6,391020,5
2026-09-13,2,9,4,45980,2
2026-09-14,3,8,3,110340,3
2026-09-15,5,11,5,270250,5
2026-09-16,1,33,8,290400,1
2026-09-17,1,2,1,75020,1
2026-09-18,5,11,4,433560,4
2026-09-19,19,38,13,1167979,14
2026-09-20,27,75,26,2401679,26
2026-09-21,25,74,24,1997437,23
2026-09-22,4,17,6,489249,4
2026-09-23,0,0,0,0,0
2026-09-24,2,5,2,121500,2
2026-09-25,3,15,5,233820,3
2026-09-26,6,17,8,402140,6
2026-09-27,4,8,4,150440,4
2026-09-28,2,4,2,61000,2
2026-09-29,3,7,3,130210,3
2026-09-30,2,2,1,48400,1
